Gene Symbol,Gene ID,Interaction Count,Organism Count
PFK,36060,1,1
PFKFB4,5210,1,1
PGAP1,80055,1,1
PGC,5225,1,1
PGF,5228,1,1
PGLYRP2,114770,1,1
PGM3,5238,1,1
PGP,283871,1,1
PHACTR1,221692,1,1
PHACTR2,9749,1,1
PHB1,5245,1,1
PHETA1,144717,1,1
PHETA2,150368,1,1
PHF11,51131,1,1
PHF19,26147,1,1
PHF3,23469,1,1
PHLDA2,7262,1,1
PHLDA3,23612,1,1
PHLPP2,23035,1,1
PHPT1,29085,1,1
PHYH,5264,1,1
PHYHD1,254295,1,1
PI16,221476,1,1
PI4K2B,55300,1,1
PIGA,5277,1,1
PIGF,5281,1,1
PIGR,5284,1,1
PIK3R1,5295,1,1
PILRA,29992,1,1
PIM1,5292,1,1
PIMREG,54478,1,1
PIP4P1,90809,1,1
PIPOX,51268,1,1
PITRM1,10531,1,1
PJA2,9867,1,1
PKD1P6-NPIPP1,105369154,1,1
PKMYT1,9088,1,1
PLA2G12A,81579,1,1
PLA2G2A,5320,1,1
PLA2G4A,5321,1,1
PLA2G4C,8605,1,1
PLA2G6,8398,1,1
PLAC9,219348,1,1
PLAT,5327,1,1
PLCB1,23236,1,1
PLCB4,5332,1,1
PLEKHA1,59338,1,1
PLEKHA5,54477,1,1
PLEKHB2,55041,1,1
PLEKHF1,79156,1,1
PLEKHG6,55200,1,1
PLEKHM3,389072,1,1
PLEKHO1,51177,1,1
PLGRKT,55848,1,1
PLK3,1263,1,1
PLP2,5355,1,1
PLS3,5358,1,1
PLSCR1,5359,1,1
PLXDC1,57125,1,1
PLXDC2,84898,1,1
PMP22,5376,1,1
PMS2,5395,1,1
PNISR,25957,1,1
PNMA1,9240,1,1
PNO1,56902,1,1
PNPLA2,57104,1,1
PNPT1,87178,1,1
PNRC1,10957,1,1
POC1A,25886,1,1
POLA2,23649,1,1
POLD1,5424,1,1
POLE,5426,1,1
POLE2,5427,1,1
POLE4,56655,1,1
POLR1B,84172,1,1
POLR1D,51082,1,1
POLR1E,64425,1,1
POLR1G,10849,1,1
POLR2E,5434,1,1
POLR2F,5435,1,1
POLR2H,5437,1,1
POLR2K,5440,1,1
POLR2L,5441,1,1
POLR3K,51728,1,1
POP1,10940,1,1
POP5,51367,1,1
POU1F1,5449,1,1
PPAN,56342,1,1
PPARD,5467,1,1
PPIH,10465,1,1
PPIL1,51645,1,1
PPIL4,85313,1,1
PPIP5K1,9677,1,1
PPM1D,8493,1,1
PPM1J,333926,1,1
PPM1N,147699,1,1
PPP1R14B,26472,1,1
PPP1R15A,23645,1,1
PPP1R16A,84988,1,1
PPP1R35,221908,1,1
PPP1R3C,5507,1,1
PPP2R2B,5521,1,1
PPP3CC,5533,1,1
PPP3R1,5534,1,1
PPP4R3A,55671,1,1
PPP4R3C,139420,1,1
PPRC1,23082,1,1
PPTC7,160760,1,1
PRC1,9055,1,1
PRDX1,5052,1,1
PRDX6,9588,1,1
PRELID2,153768,1,1
PRICKLE2,166336,1,1
PRIMPOL,201973,1,1
PRKAA1,5562,1,1
PRKAA2,5563,1,1
PRKCA,5578,1,1
PRKCD,5580,1,1
PRKCH,5583,1,1
PRKCZ,5590,1,1
PRKG2,5593,1,1
PRKRIP1,79706,1,1
PRMT3,10196,1,1
PRMT5,10419,1,1
PRMT7,54496,1,1
PRNP,5621,1,1
PROSER2,254427,1,1
PROZ,8858,1,1
PRPF19,27339,1,1
PRPF38A,84950,1,1
PRPF38B,55119,1,1
PRPS2,5634,1,1
PRR11,55771,1,1
PRR15,222171,1,1
PRR5L,79899,1,1
PRRX1,5396,1,1
PRRX2,51450,1,1
PRSS16,10279,1,1
PRSS27,83886,1,1
PRSS32,69814,1,1
PRUNE2,158471,1,1
PRXL2A,84293,1,1
PSAT1,29968,1,1
PSG1,5669,1,1
PSG2,5670,1,1
PSG5,5673,1,1
PSG7,5676,1,1
PSG9,5678,1,1
PSMB8,5696,1,1
PSMB9,5698,1,1
PSMC2,5701,1,1
PSMD12,5718,1,1
PSMD6,9861,1,1
PSME3IP1,80011,1,1
PSMG1,8624,1,1
PSMG2,56984,1,1
PSMG3,84262,1,1
PSRC1,84722,1,1
PTCH1,5727,1,1
PTER,9317,1,1
PTGR1,22949,1,1
PTK2B,2185,1,1
PTPN1,5770,1,1
PTPN13,5783,1,1
PTPRC,5788,1,1
PTPRF,5792,1,1
PTPRO,5800,1,1
PTPRR,5801,1,1
PTX3,5806,1,1
PUM3,9933,1,1
PUS7,54517,1,1
PWAR5,8123,1,1
PWP2,5822,1,1
PYCARD,29108,1,1
PYCR2,29920,1,1
PYCR3,65263,1,1
PYROXD2,84795,1,1
PZP,5858,1,1
QTRT1,81890,1,1
RAB10,10890,1,1
RAB12,201475,1,1
RAB17,64284,1,1
RAB31,11031,1,1
RAB43,339122,1,1
RAB5A,5868,1,1
RAB7,19349,1,1
RABGGTB,5876,1,1
RAC2,5880,1,1
RACGAP1,29127,1,1
RACK1,10399,1,1
RAD50,10111,1,1
RAD51B,5890,1,1
RAD51C,5889,1,1
RAD54L,8438,1,1
RALA,5898,1,1
RALGAPA1,253959,1,1
RAN,5901,1,1
RANGRF,29098,1,1
RAP2A,5911,1,1
RAPGEF2,9693,1,1
RARS1,5917,1,1
RASAL1,8437,1,1
RASAL3,64926,1,1
RASGEF1B,153020,1,1
RASGRP1,10125,1,1
RASGRP3,25780,1,1
RASL2-9,19428,1,1
RASSF1,11186,1,1
RBM19,9904,1,1
RBM28,55131,1,1
RBM3,5935,1,1
RBM43,375287,1,1
RBM8A,9939,1,1
RBMS3,27303,1,1
RBP1,5947,1,1
RCC2,55920,1,1
RCL1,10171,1,1
RCN1,5954,1,1
RCSD1,92241,1,1
RDH13,112724,1,1
RDH14,57665,1,1
RDH16,8608,1,1
RDH5,5959,1,1
RDH9,103142,1,1
RDM1,201299,1,1
REC8,9985,1,1
REG3A,5068,1,1
REG4,83998,1,1
RELB,5971,1,1
REPIN1,29803,1,1
RFC3,5983,1,1
RFK,55312,1,1
RFPL4A,342931,1,1
RFPL4AL1,729974,1,1
RGCC,28984,1,1
RGL1,23179,1,1
RGS14,10636,1,1
RGS3,5998,1,1
RGS4,5999,1,1
RHBG,57127,1,1
RHEBL1,121268,1,1
RHOB,388,1,1
RHOQ,23433,1,1
RIGI,23586,1,1
RILP,83547,1,1
RIMS1,22999,1,1
RING1,6015,1,1
RINL,126432,1,1
RIPK2,8767,1,1
RIPK3,11035,1,1
RLF,6018,1,1
RMDN2,151393,1,1
RMDN3,55177,1,1
RMI2,116028,1,1
RMND5A,64795,1,1
RN45S,100861531,1,1
RNASEH2A,10535,1,1
RNF115,27246,1,1
RNF14,9604,1,1
RNF144B,255488,1,1
RNF152,220441,1,1
RNF167,26001,1,1
RNF170,81790,1,1
RNF212,285498,1,1
RNF216,54476,1,1
RNF217,154214,1,1
RNF26,79102,1,1
RNF31,55072,1,1
RNF7,9616,1,1
RNMT,8731,1,1
ROCK1,6093,1,1
ROR2,4920,1,1
ROS1,6098,1,1
RP2,6102,1,1
RPA3,6119,1,1
RPA4,29935,1,1
RPAP3,79657,1,1
RPF2,84154,1,1
RPGRIP1,57096,1,1
RPL10A,4736,1,1
RPL11,6135,1,1
RPL13,6137,1,1
RPL13A,23521,1,1
RPL14,9045,1,1
RPL15,6138,1,1
RPL17,6139,1,1
RPL17-C18ORF32,100526842,1,1
RPL18,6141,1,1
RPL19,6143,1,1
RPL21,6144,1,1
RPL22,6146,1,1
RPL22L1,200916,1,1
RPL23,9349,1,1
RPL23A,6147,1,1
RPL24,6152,1,1
RPL26,6154,1,1
RPL29,6159,1,1
RPL3,6122,1,1
RPL30,6156,1,1
RPL31,6160,1,1
RPL32P29,729215,1,1
RPL35,11224,1,1
RPL35A,6165,1,1
RPL36,25873,1,1
RPL36A,6173,1,1
RPL36AL,6166,1,1
RPL37,6167,1,1
RPL39,6170,1,1
RPL4,6124,1,1
RPL5,6125,1,1
RPL6,6128,1,1
RPL7,6129,1,1
RPL7A,6130,1,1
RPLP0,6175,1,1
RPN1,6184,1,1
RPP30,10556,1,1
RPP38,10557,1,1
RPS10,6204,1,1
RPS12,6206,1,1
RPS13,6207,1,1
RPS15,6209,1,1
RPS15A,6210,1,1
RPS17,6218,1,1
RPS19,6223,1,1
RPS2,6187,1,1
RPS20,6224,1,1
RPS21,6227,1,1
RPS25,6230,1,1
RPS26,6231,1,1
RPS28,6234,1,1
RPS2P32,256355,1,1
RPS3A,6189,1,1
RPS3A1,20091,1,1
RPS4Y1,6192,1,1
RPS5,6193,1,1
RPS6,6194,1,1
RPS8,6202,1,1
RPS9,6203,1,1
RPSA,3921,1,1
RPTOR,57521,1,1
RRAD,6236,1,1
RRM1,6240,1,1
RRM2B,50484,1,1
RRP12,23223,1,1
RRP1B,23076,1,1
RRP7A,27341,1,1
RRP7BP,91695,1,1
RRP9,9136,1,1
RRS1,23212,1,1
RSAD2,91543,1,1
RSL1D1,26156,1,1
RSL24D1,51187,1,1
RSRP1,57035,1,1
RTKN2,219790,1,1
RTL3,203430,1,1
RTP4,64108,1,1
RUNDC3B,154661,1,1
RUNX1T1,862,1,1
RUVBL1,8607,1,1
RWDD1,51389,1,1
RWDD4A,192174,1,1
S100A14,57402,1,1
S100A16,140576,1,1
S100A5,6276,1,1
S100A6,6277,1,1
SAA1,6288,1,1
SALL2,6297,1,1
SAMD12,401474,1,1
SAMD5,389432,1,1
SAMD9L,219285,1,1
SAMHD1,25939,1,1
SAPCD2,89958,1,1
SARNP,84324,1,1
SARS2,54938,1,1
SASH3,54440,1,1
SAT1,6303,1,1
SATB2,23314,1,1
SBNO1,55206,1,1
SCAMP1,9522,1,1
SCAMP5,192683,1,1
SCAND3,114821,1,1
SCAPER,49855,1,1
SCD,6319,1,1
SCFD2,152579,1,1
SCG2,7857,1,1
SCOC,60592,1,1
SDAD1,55153,1,1
SDE2,163859,1,1
SDHA,6389,1,1
SEC11C,90701,1,1
SEC14L1,6397,1,1
SEC14L2,23541,1,1
SEC22C,9117,1,1
SEC61G,23480,1,1
SEC62,7095,1,1
SECTM1A,209588,1,1
SECTM1B,58210,1,1
SELENOF,9403,1,1
SEMA6D,80031,1,1
SEMA7A,8482,1,1
SENP7,57337,1,1
SEPTIN6,23157,1,1
SERBP1,26135,1,1
SERINC1,57515,1,1
SERPINA1,5265,1,1
SERPINA1D,20703,1,1
SERPINB1,1992,1,1
SERPINB7,8710,1,1
SERPINB9,5272,1,1
SERPINC1,462,1,1
SERPINE1,5054,1,1
SERPINE2,5270,1,1
SERPING1,710,1,1
SERPINH1,871,1,1
SERPINI1,5274,1,1
SERTAD3,29946,1,1
SESN1,27244,1,1
SESN2,83667,1,1
SET,6418,1,1
SF1,7536,1,1
SF3B4,10262,1,1
SF3B5,83443,1,1
SF3B6,51639,1,1
SFPQ,6421,1,1
SFRP1,6422,1,1
SFXN2,118980,1,1
SGK2,10110,1,1
SGMS2,166929,1,1
SGO1,151648,1,1
SH2D4A,63898,1,1
SH3BGRL2,83699,1,1
SH3D19,152503,1,1
SH3RF3,344558,1,1
SHCBP1,79801,1,1
SHISA2,387914,1,1
SHISA3,152573,1,1
SHMT1,6470,1,1
SHMT2,6472,1,1
SHQ1,55164,1,1
SHROOM3,57619,1,1
SIDT2,51092,1,1
SIK1,150094,1,1
SIMC1,375484,1,1
SIPA1L2,57568,1,1
SIRPB1,10326,1,1
SIRT2,22933,1,1
SIX4,51804,1,1
SKAP1,8631,1,1
SLA,6503,1,1
SLC12A2,6558,1,1
SLC12A7,10723,1,1
SLC12A8,84561,1,1
SLC13A1,6561,1,1
SLC14A1,6563,1,1
SLC15A1,6564,1,1
SLC16A10,117247,1,1
SLC16A12,387700,1,1
SLC16A13,201232,1,1
SLC17A4,10050,1,1
SLC17A5,26503,1,1
SLC19A1,6573,1,1
SLC1A4,6509,1,1
SLC22A4,6583,1,1
SLC25A20,788,1,1
SLC25A22,79751,1,1
SLC25A44,9673,1,1
SLC26A1,10861,1,1
SLC26A6,65010,1,1
SLC29A1,2030,1,1
SLC2A3,6515,1,1
SLC2A5,6518,1,1
SLC2A9,56606,1,1
SLC30A1,7779,1,1
SLC30A10,55532,1,1
SLC30A2,7780,1,1
SLC30A4,7782,1,1
SLC31A1,1317,1,1
SLC33A2,113655,1,1
SLC35A5,55032,1,1
SLC35C2,228875,1,1
SLC35D1,23169,1,1
SLC35E2,320541,1,1
SLC35F3,148641,1,1
SLC36A1,206358,1,1
SLC37A4,2542,1,1
SLC38A2,54407,1,1
SLC38A4,55089,1,1
SLC39A6,25800,1,1
SLC41A2,84102,1,1
SLC43A2,124935,1,1
SLC46A3,283537,1,1
SLC47A1,55244,1,1
SLC4A5,57835,1,1
SLC4A7,9497,1,1
SLC51B,123264,1,1
SLC5A1,6523,1,1
SLC5A11,115584,1,1
SLC5A9,200010,1,1
SLC6A17,388662,1,1
SLC6A20B,22599,1,1
SLC6A8,6535,1,1
SLC71A1,64645,1,1
SLC7A1,6541,1,1
SLC7A5,8140,1,1
SLC7A8,23428,1,1
SLCO2A1,6578,1,1
SLCO2B1,11309,1,1
SLIT2,9353,1,1
SLITRK2,84631,1,1
SLITRK6,84189,1,1
SLX9,85395,1,1
SMAD2,4087,1,1
SMAD3,4088,1,1
SMAD4,4089,1,1
SMAD6,4091,1,1
SMBD1P,111674481,1,1
SMC2,10592,1,1
SMCO4,56935,1,1
SMLR1,100507203,1,1
SMOC1,64093,1,1
SMPDL3A,10924,1,1
SMPDL3B,27293,1,1
SNCAIP,9627,1,1
SNHG29,125144,1,1
SNHG32,50854,1,1
SNHG8,100093630,1,1
SNORA1,677792,1,1
SNORA18,677805,1,1
SNORA3,100302499,1,1
SNORA3A,619562,1,1
SNORA3B,677826,1,1
SNORA67,26781,1,1
SNORA8,654320,1,1
SNORD116-1,100033413,1,1
SNORD116-2,100033414,1,1
SNORD138,109623460,1,1
SNORD5,692072,1,1
SNORD6,692075,1,1
SNORD64,347686,1,1
SNRPA,6626,1,1
SNRPB,6628,1,1
SNRPD1,6632,1,1
SNRPD2,6633,1,1
SNRPD3,6634,1,1
SNRPE,6635,1,1
SNRPN,6638,1,1
SNTA1,6640,1,1
SNU13,4809,1,1
SNUPN,10073,1,1
SNX25,83891,1,1
SNX29,92017,1,1
SNX8,29886,1,1
SOAT2,8435,1,1
SOCS5,9655,1,1
SOD-1,174141,1,1
SOD-4,176336,1,1
SORBS1,10580,1,1
SOS2,6655,1,1
SOX5,6660,1,1
SOX9,6662,1,1
SP100,6672,1,1
SP110,3431,1,1
SPAG5,10615,1,1
SPDEF,25803,1,1
SPECC1,92521,1,1
SPEER4B,73526,1,1
SPG11,80208,1,1
SPN,6693,1,1
SPNS2,124976,1,1
SPOCD1,90853,1,1
SPON2,10417,1,1
SPRY1,10252,1,1
SPRY2,10253,1,1
SPTSSB,165679,1,1
SQOR,58472,1,1
SRC,6714,1,1
SREBF1,6720,1,1
SREBF2,6721,1,1
SRF,6722,1,1
SRGN,5552,1,1
SRI,6717,1,1
SRL,6345,1,1
SRP14,6727,1,1
SRSF11,9295,1,1
SRSF6,6431,1,1
SRSF7,6432,1,1
SRXN1,140809,1,1
SSBP1,6742,1,1
SSBP2,23635,1,1
SSRP1,6749,1,1
ST13,6767,1,1
STARD13,90627,1,1
STC1,6781,1,1
STEAP1,26872,1,1
STIL,6491,1,1
STIP1,10963,1,1
STK26,51765,1,1
STK32B,55351,1,1
STK40,83931,1,1
STMN1,3925,1,1
STOM,2040,1,1
STRAP,11171,1,1
STX11,8676,1,1
STXBP5,134957,1,1
STXBP6,29091,1,1
SULT1B1,27284,1,1
SUOX,6821,1,1
SUSD2,56241,1,1
SUV39H1,6839,1,1
SVEP1,79987,1,1
SYF2,25949,1,1
SYNC,81493,1,1
SYNCRIP,10492,1,1
SYNPO,11346,1,1
SYNPO2,171024,1,1
SYPL1,6856,1,1
SYT11,23208,1,1
SYT14,255928,1,1
SYT8,90019,1,1
SYTL4,94121,1,1
TAC1,6863,1,1
TACC3,10460,1,1
TACSTD2,4070,1,1
TAF13,6884,1,1
TAF9,6880,1,1
TAGLN,6876,1,1
TAP1,6890,1,1
TAP2,6891,1,1
TAPBP,6892,1,1
TAPBPL,55080,1,1
TARDBP,23435,1,1
TARS1,6897,1,1
TAX1BP1,8887,1,1
TBC1D10C,374403,1,1
TBC1D19,55296,1,1
TBC1D22A,25771,1,1
TBC1D22B,55633,1,1
TBC1D5,9779,1,1
TBC1D8B,54885,1,1
TBCK,93627,1,1
TBK1,29110,1,1
TBX21,30009,1,1
TCF23,150921,1,1
TCF7L1,83439,1,1
TCIM,56892,1,1
TEAD4,7004,1,1
TEC,7006,1,1
TEDC1,283643,1,1
TEDC2,80178,1,1
TEDDM3,66561,1,1
TELO2,9894,1,1
TENM2,57451,1,1
TENM3,55714,1,1
TENT5A,55603,1,1
TENT5B,115572,1,1
TENT5C,54855,1,1
TERT,7015,1,0
TESMIN,9633,1,1
TET2,54790,1,1
TEX10,54881,1,1
TEX101,83639,1,1
TFAP2C,7022,1,1
TFB2M,64216,1,1
TFDP1,7027,1,1
TFF1,7031,1,1
TFR2,7036,1,1
TG,7038,1,1
TGFA,7039,1,1
TGFB1I1,7041,1,1
TGFB2,7042,1,1
TGFBR2,7048,1,1
TGM3,7053,1,1
THAP12,5612,1,1
THAP7,80764,1,1
THOC3,84321,1,1
THRA,7067,1,1
THSD1,55901,1,1
THYN1,29087,1,1
TIMELESS,8914,1,1
TIMM13,26517,1,1
TIMM23,100287932,1,1
TIMM50,92609,1,1
TIMM8A1,30058,1,1
TIMM9,26520,1,1
TIMP3,7078,1,1
TINAG,27283,1,1
TIPARP,25976,1,1
TIPIN,54962,1,1
TK1,7083,1,1
TK2,7084,1,1
TLCD1,116238,1,1
TLCD4,148534,1,1
TLCD4-RWDD3,100527978,1,1
TLE4,7091,1,1
TLN1,7094,1,1
TLNRD1,59274,1,1
TLR3,7098,1,1
TLR4,7099,1,1
TM4SF1,4071,1,1
TM6SF2,53345,1,1
TM9SF2,9375,1,1
TMC5,79838,1,1
TMCC1,23023,1,1
TMCC2,9911,1,1
TMCO1,54499,1,1
TMCO4,255104,1,1
TMED5,50999,1,1
TMEM106A,113277,1,1
TMEM119,338773,1,1
TMEM121,80757,1,1
TMEM132C,92293,1,1
TMEM135,65084,1,1
TMEM140,55281,1,1
TMEM147,10430,1,1
TMEM14A,28978,1,1
TMEM158,25907,1,1
TMEM177,80775,1,1
TMEM201,199953,1,1
TMEM208,29100,1,1
TMEM218,219854,1,1
TMEM219,124446,1,1
TMEM243,79161,1,1
TMEM252,169693,1,1
TMEM263,90488,1,1
TMEM33,55161,1,1
TMEM59,9528,1,1
TMEM67,91147,1,1
TMEM70,54968,1,1
TMEM9B,56674,1,1
TMPO,7112,1,1
TMPRSS15,5651,1,1
TMSB10,9168,1,1
TMT1B,196410,1,1
TMX4,56255,1,1
TNFAIP3,7128,1,1
TNFAIP8,25816,1,1
TNFRSF10A,8797,1,1
TNFRSF10D,8793,1,1
TNFRSF12A,51330,1,1
TNFRSF25,8718,1,1
TNFSF13B,10673,1,1
TNFSF15,9966,1,1
TNFSF9,8744,1,1
TNFSFM13,619441,1,1
TNIK,23043,1,1
TNKS2,80351,1,1
TOMM5,401505,1,1
TOMM6,100188893,1,1
TOMM70,9868,1,1
TONSL,4796,1,1
TP53BP1,7158,1,1
TP53INP1,94241,1,1
TPT1,7178,1,1
TPX2,22974,1,1
TRA2B,6434,1,1
TRABD,80305,1,1
TRAC,28755,1,1
TRADD,8717,1,1
TRAF4,9618,1,1
TRAFD1,10906,1,1
TRAIP,10293,1,1
TRAPPC11,60684,1,1
TRAPPC6B,122553,1,1
TRAPPC9,83696,1,1
TRBV12-4,28576,1,1
TRDMT1,1787,1,1
TREH,11181,1,1
TREM1,54210,1,1
TREM2,54209,1,1
TREX2,11219,1,1
TRF,22041,1,1
TRIB1,10221,1,1
TRIM12A,76681,1,1
TRIM16,10626,1,1
TRIM16L,147166,1,1
TRIM2,23321,1,1
TRIM21,6737,1,1
TRIM22,10346,1,1
TRIM24,8805,1,1
TRIM28,10155,1,1
TRIM30A,20128,1,1
TRIM30D,209387,1,1
TRIM38,10475,1,1
TRIM63,84676,1,1
TRIOBP,11078,1,1
TRIP13,9319,1,1
TRIP6,7205,1,1
TRMT10A,93587,1,1
TRMT10C,54931,1,1
TRMT112,51504,1,1
TRMT1L,81627,1,1
TRMT2B,79979,1,1
TRMT6,51605,1,1
TRMT61A,115708,1,1
TROAP,10024,1,1
TRP73,22062,1,1
TRPC4,7223,1,1
TRPM2,7226,1,1
TRPM4,54795,1,1
TSEN15,116461,1,1
TSFM,10102,1,1
TSHB,7252,1,1
TSPAN1,10103,1,1
TSPAN15,23555,1,1
TSPAN5,10098,1,1
TSPAN8,7103,1,1
TSPO,706,1,1
TTC27,55622,1,1
TTC39A,22996,1,1
TTC39C,125488,1,1
TTC7B,145567,1,1
TTLL12,23170,1,1
TTPA,7274,1,1
TUBA1B,10376,1,1
TUBB,203068,1,1
TUBB4B,10383,1,1
TUBB5,22154,1,1
TWIST1,7291,1,1
TWIST2,117581,1,1
TXNIP,10628,1,1
TXNL4A,10907,1,1
TYMS-PS,22172,1,1
TYSND1,219743,1,1
U2AF1,7307,1,1
U2AF2,11338,1,1
UAP1,6675,1,1
UBA5,79876,1,1
UBA52,7311,1,1
UBA7,7318,1,1
UBE2L6,9246,1,1
UBE2T,29089,1,1
UBR1,197131,1,1
UCHL4,93841,1,1
UCK2,7371,1,1
UCP1,7350,1,1
UGCG,7357,1,1
UGDH,7358,1,1
UHRF1,29128,1,1
UMPS,7372,1,1
UNG,7374,1,1
UPB1,51733,1,1
UQCRB,7381,1,1
UQCRC2,7385,1,1
UQCRH,7388,1,1
URB2,9816,1,1
USH1C,10083,1,1
USO1,8615,1,1
USP14,9097,1,1
USP16,10600,1,1
USP18,11274,1,1
USP25,29761,1,1
USP38,84640,1,1
USP40,55230,1,1
USP9X,8239,1,1
USP9Y,8287,1,1
UTP18,51096,1,1
UTP20,27340,1,1
UTP25,27042,1,1
UTP3,57050,1,1
VARS1,7407,1,1
VASN,114990,1,1
VASP,7408,1,1
VAT1L,57687,1,1
VAV2,7410,1,1
VAV3,10451,1,1
VCL,7414,1,1
VCPIP1,80124,1,1
VDR,7421,1,1
VPS13D,55187,1,1
VPS33A,65082,1,1
VRK1,7443,1,1
VSTM2L,128434,1,1
VWA5A,4013,1,1
VWA8,23078,1,1
VWCE,220001,1,1
WASL,8976,1,1
WDR12,55759,1,1
WDR18,57418,1,1
WDR19,57728,1,1
WDR26,80232,1,1
WDR36,134430,1,1
WDR5,11091,1,1
WDR62,284403,1,1
WDR7,23335,1,1
WDR70,55100,1,1
WDR74,54663,1,1
WDR76,79968,1,1
WFDC17,100034251,1,1
WFDC2,10406,1,1
WFS1,7466,1,1
WHAMM,123720,1,1
WNT5A,7474,1,1
WWTR1,25937,1,1
XDH,7498,1,1
XRCC2,7516,1,1
XRCC3,7517,1,1
XRCC4,7518,1,1
YAE1D1,67008,1,1
YARS2,51067,1,1
YBX1,4904,1,1
YES1,7525,1,1
YIPF5,81555,1,1
YPEL3,83719,1,1
YRDC,79693,1,1
YTHDC1,91746,1,1
YWHAG,7532,1,1
ZAP70,7535,1,1
ZBTB10,65986,1,1
ZBTB42,100128927,1,1
ZBTB47,92999,1,1
ZDHHC14,79683,1,1
ZDHHC18,84243,1,1
ZDHHC21,340481,1,1
ZEB1,6935,1,1
ZER1,10444,1,1
ZFAND6,54469,1,1
ZFP330,30932,1,1
ZFP428,232969,1,1
ZFP593,68040,1,1
ZFP704,170753,1,1
ZFP84,74352,1,1
ZFY,7544,1,1
ZKSCAN8,7745,1,1
ZMAT3,64393,1,1
ZNF121,7675,1,1
ZNF143,7702,1,1
ZNF195,7748,1,1
ZNF224,7767,1,1
ZNF25,219749,1,1
ZNF252P,286101,1,1
ZNF267,10308,1,1
ZNF280D,54816,1,1
ZNF304,57343,1,1
ZNF317,57693,1,1
ZNF32,7580,1,1
ZNF367,195828,1,1
ZNF404,342908,1,1
ZNF419,79744,1,1
ZNF425,155054,1,1
ZNF469,84627,1,1
ZNF512B,57473,1,1
ZNF518A,9849,1,1
ZNF596,169270,1,1
ZNF711,7552,1,1
ZNF787,126208,1,1
ZNF792,126375,1,1
ZNF827,152485,1,1
ZNF865,100507290,1,1
ZNFX1,57169,1,1
ZNHIT3,9326,1,1
ZNHIT6,54680,1,1
ZSWIM6,57688,1,1
ZUP1,221302,1,1
ZWILCH,55055,1,1
