Gene Symbol,Gene ID,Interaction Count,Organism Count
MCF2L,23263,2,2
MCM3,4172,2,2
MCM4,4173,2,2
MCM6,4175,2,2
MCM7,4176,2,1
MCMBP,79892,2,1
MCOLN2,255231,2,2
MCOLN3,55283,2,1
MCTP2,55784,2,1
MCUB,55013,2,1
MDK,4192,2,2
ME1,4199,2,1
ME2,4200,2,1
MED12L,116931,2,1
MEF2C,4208,2,1
MEGF10,84466,2,1
MEGF6,1953,2,1
MEIS2,4212,2,1
METTL1,4234,2,1
MFHAS1,9258,2,1
MFNG,4242,2,1
MGARP,84709,2,2
MGAT2,4247,2,1
MGAT4A,11320,2,1
MGLL,11343,2,2
MGME1,92667,2,1
MGST3,4259,2,2
MICB,4277,2,1
MICU3,286097,2,1
MID2,11043,2,1
MIF,4282,2,2
MIR125B1,406911,2,1
MIR130B,406920,2,1
MIR132,406921,2,1
MIR133B,442890,2,1
MIR139,406931,2,1
MIR147,387165,2,1
MIR154,406946,2,1
MIR155HG,114614,2,1
MIR181B1,406955,2,1
MIR212,406994,2,1
MIR23B,407011,2,1
MIR27A,407018,2,1
MIR3074,100422842,2,1
MIR32,407036,2,1
MIR320A,407037,2,1
MIR322,723907,2,1
MIR376B,574435,2,1
MIR4435-2HG,541471,2,1
MIR503,574506,2,1
MIR570HG,440993,2,1
MIR708,100126333,2,1
MIR760,100126348,2,1
MIRLET7C-1,387246,2,1
MKKS,8195,2,1
MKNK1,8569,2,1
MKX,283078,2,1
MLF1,4291,2,1
MLKL,197259,2,1
MLLT11,10962,2,2
MLPH,79083,2,1
MMAA,166785,2,1
MMP1,4312,2,1
MMP13,4322,2,1
MMP19,4327,2,2
MMP1A,83995,2,1
MOGAT1,116255,2,1
MOGAT2,80168,2,1
MON2,23041,2,1
MORN4,118812,2,1
MOSPD2,158747,2,2
MPEG1,219972,2,1
MPL,4352,2,1
MPPED2,744,2,1
MPZ,4359,2,1
MPZL2,10205,2,1
MRAP,56246,2,1
MRAP2,112609,2,1
MRC1,4360,2,2
MRC2,9902,2,1
MRM3,55178,2,1
MRPL4,51073,2,1
MRPS18A,55168,2,1
MRPS18B,28973,2,2
MRPS6,64968,2,1
MS4A1,931,2,1
MS4A2,2206,2,1
MS4A4A,51338,2,1
MSRA,4482,2,1
MSRB3,253827,2,1
MST1L,11223,2,1
MT1E,4493,2,1
MT1H,4496,2,1
MT1HL1,645745,2,1
MTARC1,64757,2,1
MTERF2,80298,2,1
MTFP1,51537,2,1
MTHFD1L,25902,2,1
MTHFR,4524,2,1
MTURN,222166,2,1
MUC1,4582,2,2
MUC5AC,4586,2,1
MUC7,4589,2,1
MVB12A,93343,2,1
MVB12B,89853,2,2
MVD,4597,2,1
MVP,9961,2,2
MXI1,4601,2,1
MYADM,91663,2,1
MYBPC1,4604,2,1
MYCL,4610,2,2
MYEF2,50804,2,1
MYEOV,26579,2,1
MYH11,4629,2,1
MYL1,4632,2,2
MYL2,4633,2,2
MYLPF,17907,2,2
MYO1B,4430,2,1
MYO5A,4644,2,2
MYOC,4653,2,2
MYOF,26509,2,1
MYRIP,25924,2,1
MYT1L,23040,2,1
N4BP1,9683,2,1
N4BP2L1,90634,2,1
NAA15,80155,2,1
NAAA,27163,2,2
NAGA,4668,2,1
NALCN,259232,2,1
NAPSA,9476,2,2
NAT10,55226,2,2
NAV3,89795,2,1
NBEA,26960,2,1
NBR2,10230,2,1
NCALD,83988,2,1
NCAPH2,29781,2,2
NCEH1,57552,2,1
NCF4,4689,2,1
NCKAP5,344148,2,2
NCLN,56926,2,1
NCOA3,8202,2,2
NCOA7,135112,2,1
NCR1,9437,2,1
ND6,4541,2,1
NDC80,10403,2,2
NDNF,79625,2,1
NDRG4,65009,2,1
NDUFB6,4712,2,1
NEBL,10529,2,1
NECTIN2,5819,2,2
NEDD4L,23327,2,1
NEK2,4751,2,2
NEU1,4758,2,2
NEURL2,140825,2,1
NEXN,91624,2,2
NF2,4771,2,2
NFE2L3,9603,2,2
NFIB,4781,2,1
NFKBID,84807,2,1
NHERF1,9368,2,2
NHERF2,9351,2,2
NHLH2,4808,2,2
NIP7,51388,2,2
NKG7,4818,2,1
NLN,57486,2,1
NLRC5,84166,2,1
NLRP12,91662,2,1
NMI,9111,2,1
NMNAT3,349565,2,1
NOCT,25819,2,1
NOL3,8996,2,2
NOLC1,9221,2,1
NOP53,29997,2,2
NOP56,10528,2,1
NOSTRIN,115677,2,1
NPAS2,4862,2,1
NPC2,10577,2,2
NPL,80896,2,2
NPPB,4879,2,2
NPR3,4883,2,2
NPY1R,4886,2,1
NR2F2-AS1,644192,2,1
NR3C1,2908,2,1
NR3C2,4306,2,1
NR4A2,4929,2,1
NR4A3,8013,2,1
NRP1,8829,2,2
NRROS,375387,2,1
NRXN1,9378,2,1
NSUN4,387338,2,1
NSUN7,79730,2,1
NT5DC2,64943,2,2
NTF4,4909,2,1
NUAK1,9891,2,1
NUCB1,4924,2,2
NUCB2,4925,2,2
NUDT4,11163,2,2
NUF2,83540,2,2
NUP160,23279,2,1
NUP43,348995,2,1
NUP88,4927,2,1
NXT1,29107,2,1
NYNRIN,57523,2,1
OAZ3,51686,2,1
OBP2B,29989,2,1
OLFM4,10562,2,1
OSBPL3,26031,2,2
OSBPL5,114879,2,2
OSCAR,126014,2,1
OSM,5008,2,1
OSR1,130497,2,2
OTUD7B,56957,2,2
P2RX1,5023,2,1
P2RX2,22953,2,1
P2RY1,5028,2,1
P2RY6,5031,2,1
P4HA1,5033,2,2
PADI3,51702,2,2
PAICS,10606,2,1
PAIP2B,400961,2,1
PAK3,5063,2,1
PALMD,54873,2,1
PANK2,80025,2,1
PANX1,24145,2,1
PANX2,56666,2,2
PAPLN,89932,2,1
PAPSS2,9060,2,1
PARD3,56288,2,1
PARP10,84875,2,1
PARP11,57097,2,1
PARP12,64761,2,1
PARP14,54625,2,1
PARP4,143,2,2
PARP9,83666,2,1
PARVG,64098,2,2
PATL1,219988,2,1
PBK,55872,2,1
PCAT6,100506696,2,1
PCDH7,5099,2,1
PCED1B,91523,2,1
PCK1,5105,2,2
PCK2,5106,2,2
PCLAF,9768,2,2
PCLO,27445,2,1
PCNA,5111,2,1
PCNX1,22990,2,1
PCP4,5121,2,1
PCSK1,5122,2,1
PCSK7,9159,2,1
PCYT1A,5130,2,1
PCYT2,5833,2,2
PDCD7,10081,2,1
PDE10A,10846,2,2
PDE1A,5136,2,1
PDE2A,5138,2,1
PDE4D,5144,2,2
PDE5A,8654,2,1
PDE6A,5145,2,1
PDE8B,8622,2,1
PDGFA,5154,2,1
PDIA6,10130,2,2
PDK1,5163,2,2
PDK3,5165,2,1
PDLIM3,27295,2,2
PDLIM5,10611,2,2
PDSS2,57107,2,1
PDZK1,5174,2,1
PDZK1IP1,10158,2,2
PDZRN4,29951,2,2
PEAR1,375033,2,1
PECR,55825,2,1
PEG10,23089,2,1
PEG3,5178,2,1
PEG3-AS1,100169890,2,1
PELI1,57162,2,1
PELI2,57161,2,1
PEX13,5194,2,1
PEX6,5190,2,2
PF4,5196,2,1
PFKP,5214,2,1
PGK2,5232,2,1
PGM1,5236,2,2
PGM2,55276,2,1
PHC3,80012,2,1
PHF11,51131,2,1
PHF12,57649,2,1
PHF7,51533,2,1
PHGDH,26227,2,2
PHKA1,5255,2,2
PHLDA2,7262,2,2
PHOSPHO2,493911,2,1
PHYHD1,254295,2,2
PI3,5266,2,1
PICALM,8301,2,1
PIERCE2,145788,2,1
PIEZO1,9780,2,2
PIEZO2,63895,2,1
PIGW,284098,2,1
PIGZ,80235,2,1
PIK3R2,5296,2,1
PILRA,29992,2,2
PIM2,11040,2,1
PINK1,65018,2,1
PIP,5304,2,1
PIP4K2A,5305,2,1
PITPNM3,83394,2,1
PITX2,5308,2,1
PJVK,494513,2,1
PKP3,11187,2,2
PLA2G2A,5320,2,2
PLA2G3,50487,2,1
PLA2G4C,8605,2,1
PLA2G7,7941,2,2
PLA2R1,22925,2,1
PLAAT5,117245,2,1
PLAG1,5324,2,1
PLAGL2,5326,2,2
PLCB4,5332,2,1
PLCG2,5336,2,2
PLCXD3,345557,2,1
PLEK,5341,2,1
PLEKHA4,57664,2,1
PLEKHA6,22874,2,2
PLEKHH2,130271,2,1
PLK2,10769,2,2
PLLP,51090,2,1
PLN,5350,2,1
PLP1,5354,2,2
PLXNB2,23654,2,2
PML,5371,2,1
PMM2,5373,2,2
PNLDC1,154197,2,2
PNLIPRP3,119548,2,1
PNMA8A,55228,2,1
PNPLA3,80339,2,1
PNPLA6,10908,2,2
PODN,127435,2,1
POLA2,23649,2,1
POLK,51426,2,1
POLR1C,9533,2,1
POLR1HASP,80862,2,1
POLR2A,5430,2,2
POLR2J4,84820,2,1
POLR3E,55718,2,1
POLR3G,10622,2,1
POM121L9P,29774,2,1
PORCN,64840,2,2
POU2AF1,5450,2,1
POU2AF3,120376,2,1
POU2F3,25833,2,2
PPAN,56342,2,2
PPDPFL,492307,2,1
PPFIBP1,8496,2,1
PPM1A,5494,2,2
PPP1R10,5514,2,1
PPP1R13B,23368,2,1
PPP1R14A,94274,2,2
PPP1R15A,23645,2,2
PPP1R16B,26051,2,1
PPP1R1B,84152,2,1
PPP1R2,5504,2,1
PPP1R26-AS1,100506599,2,1
PPP1R3B,79660,2,2
PPP1R9A,55607,2,1
PPP2R1B,5519,2,2
PPP2R5B,5526,2,2
PPP3R1,5534,2,1
PPP4C,5531,2,1
PRDM1,639,2,1
PRDM16,63976,2,1
PRDX1,5052,2,2
PRDX3,10935,2,1
PREPL,9581,2,1
PREX1,57580,2,2
PRF1,5551,2,1
PRIMA1,145270,2,1
PRKAA2,5563,2,1
PRKAB2,5565,2,1
PRKCQ,5588,2,1
PRKCZ,5590,2,1
PRKG1,5592,2,1
PRKN,5071,2,1
PRND,23627,2,1
PRO1804,100133319,2,1
PROS1,5627,2,1
PRPF39,55015,2,1
PRPS2,5634,2,2
PRR15L,79170,2,1
PRR16,51334,2,1
PRRG4,79056,2,1
PRSS12,8492,2,1
PRSS23,11098,2,1
PRSS8,5652,2,1
PRTG,283659,2,1
PRUNE2,158471,2,1
PSD3,23362,2,1
PSEN1,5663,2,2
PSMA3,5684,2,1
PSMA4,5685,2,1
PSMA5,5686,2,1
PSMB7,5695,2,1
PSMB8-AS1,100507463,2,1
PSMB9,5698,2,1
PSME2,5721,2,1
PSME3,10197,2,1
PTEN,5728,2,1
PTGER3,5733,2,1
PTGIR,5739,2,1
PTGR3,284273,2,1
PTGS1,5742,2,2
PTH,5741,2,1
PTK2,5747,2,1
PTN,5764,2,1
PTPN2,5771,2,1
PTPN6,5777,2,1
PTPN7,5778,2,2
PTPRC,5788,2,1
PTPRCAP,5790,2,1
PTPRD,5789,2,1
PTPRE,5791,2,1
PUDP,8226,2,1
PUM3,9933,2,1
PXMP2,5827,2,1
PXMP4,11264,2,1
PYCR2,29920,2,2
PYGB,5834,2,1
PYHIN1,149628,2,1
QPRT,23475,2,1
QSOX1,5768,2,2
RAB27A,5873,2,1
RAB29,8934,2,1
RAB39B,116442,2,1
RAB3B,5865,2,1
RAB40B,10966,2,2
RAB6B,51560,2,1
RAB8B,51762,2,1
RABIF,5877,2,2
RALB,5899,2,1
RAN,5901,2,2
RANBP1,5902,2,1
RANBP6,26953,2,1
RANGAP1,5905,2,2
RAP1GDS1,5910,2,2
RARA,5914,2,1
RARB,5915,2,1
RASD2,23551,2,1
RASGRP2,10235,2,1
RASGRP4,115727,2,1
RASSF5,83593,2,1
RASSF6,166824,2,1
RASSF9,9182,2,1
RB1,5925,2,1
RBCK1,10616,2,1
RBM17,84991,2,1
RBM20,282996,2,1
RBM28,55131,2,1
RBMS3,27303,2,1
RBPJ,3516,2,1
RCC1,1104,2,2
RDH11,51109,2,2
REC8,9985,2,1
REEP1,65055,2,1
RELT,84957,2,1
RERG,85004,2,1
RERGL,79785,2,1
RESF1,55196,2,1
RETNLA,57262,2,2
RETREG2,79137,2,2
RFLNB,359845,2,1
RFNG,5986,2,1
RFTN2,130132,2,1
RGL2,5863,2,2
RGL4,266747,2,1
RGS19,10287,2,2
RGS5,8490,2,1
RGS6,9628,2,2
RHOBTB3,22836,2,1
RHOG,391,2,1
RIMBP2,23504,2,1
RIPK2,8767,2,1
RIPK3,11035,2,2
RIT1,6016,2,1
RLF,6018,2,2
RMDN2,151393,2,1
RNASE4,6038,2,1
RNASE6,6039,2,1
RNASET2,8635,2,2
RNF11,26994,2,1
RNF114,55905,2,1
RNF13,11342,2,1
RNF150,57484,2,1
RNF157,114804,2,1
RNF180,285671,2,1
RNF19A,25897,2,1
RNF34,80196,2,2
ROPN1,54763,2,1
RORA,6095,2,1
RP2,6102,2,1
RPL10,6134,2,2
RPL15,6138,2,1
RPL17,6139,2,2
RPL22,6146,2,2
RPL23,9349,2,2
RPL35,11224,2,1
RPL4,6124,2,1
RPRML,388394,2,1
RPS28,6234,2,2
RPS3,6188,2,1
RPS3A,6189,2,2
RPS6KA6,27330,2,1
RPS7,6201,2,1
RRAGD,58528,2,2
RRH,10692,2,1
RRM2,6241,2,2
RRP9,9136,2,2
RSPH1,89765,2,1
RSPO1,284654,2,2
RTKN2,219790,2,1
RTN4,57142,2,1
RUBCNL,80183,2,1
RUNX1-IT1,80215,2,1
RUNX1T1,862,2,1
RUNX3,864,2,1
RUVBL1,8607,2,1
RXRB,6257,2,2
S100A7,6278,2,1
S100A7A,338324,2,1
SAA1,6288,2,2
SACM1L,22908,2,2
SALL2,6297,2,1
SAMD4B,55095,2,1
SAMD5,389432,2,1
SAMD9L,219285,2,1
SAR1A,56681,2,1
SASH3,54440,2,2
SAT1,6303,2,1
SBF2-AS1,283104,2,1
SC5D,6309,2,1
SCD5,79966,2,1
SCGB1A1,7356,2,2
SCGB1D2,10647,2,1
SCGB2A1,4246,2,1
SCGB2A2,4250,2,1
SCN1A,6323,2,1
SCN7A,6332,2,1
SCNN1B,6338,2,1
SCRG1,11341,2,1
SCUBE2,57758,2,1
SCUBE3,222663,2,1
SDK1,221935,2,2
SEC14L2,23541,2,2
SEC16B,89866,2,1
SEC22C,9117,2,1
SEC23B,10483,2,1
SEC24B,10427,2,1
SEC61A1,29927,2,1
SELE,6401,2,1
SELENBP1,8991,2,1
SELENOK,58515,2,1
SELENOT,51714,2,1
SELL,6402,2,2
SEMA3E,9723,2,1
SEMA3G,56920,2,1
SEMA5A,9037,2,1
SEMA7A,8482,2,2
SEPTIN5,5413,2,1
SEPTIN6,23157,2,1
SERP1,27230,2,2
SERPINA5,5104,2,2
SERPINB2,5055,2,1
SERPINB4,6318,2,1
SERPINF2,5345,2,2
SERPINI1,5274,2,1
SERTAD4,56256,2,1
SESN2,83667,2,2
SESTD1,91404,2,1
SETD7,80854,2,1
SEZ6L,23544,2,1
SF3B1,23451,2,2
SFMBT2,57713,2,1
SFT2D2,375035,2,1
SFTPA1,653509,2,1
SGCD,6444,2,1
SGK2,10110,2,1
SGSM1,129049,2,1
SH2D1A,4068,2,1
SH2D2A,9047,2,1
SH2D3C,10044,2,2
SH3BGR,6450,2,1
SH3BGRL3,83442,2,1
SH3TC1,54436,2,1
SHBG,6462,2,2
SHC4,399694,2,1
SHFL,55337,2,1
SIDT1,54847,2,1
SIGLEC1,6614,2,2
SIGLEC10,89790,2,2
SIGLEC6,946,2,1
SIGLEC7,27036,2,1
SIM1,6492,2,1
SIM2,6493,2,1
SIRPA,140885,2,1
SIRT2,22933,2,1
SIT1,27240,2,1
SKIC2,6499,2,2
SKIDA1,387640,2,1
SLAMF6,114836,2,1
SLC11A2,4891,2,1
SLC12A7,10723,2,2
SLC15A3,51296,2,1
SLC18A1,6570,2,1
SLC19A2,10560,2,2
SLC22A15,55356,2,1
SLC25A18,83733,2,1
SLC25A19,60386,2,1
SLC25A21-AS1,100129794,2,1
SLC25A22,79751,2,1
SLC25A25,114789,2,1
SLC25A27,9481,2,1
SLC25A30,253512,2,2
SLC25A34,284723,2,2
SLC25A35,399512,2,1
SLC25A37,51312,2,1
SLC26A3,1811,2,1
SLC26A7,115111,2,1
SLC27A1,376497,2,1
SLC27A4,10999,2,2
SLC27A6,28965,2,2
SLC29A4,222962,2,2
SLC2A12,154091,2,1
SLC35A4,113829,2,1
SLC35F1,222553,2,1
SLC35G1,159371,2,1
SLC37A1,54020,2,2
SLC38A2,54407,2,1
SLC38A4,55089,2,1
SLC39A14,23516,2,1
SLC41A2,84102,2,2
SLC44A5,204962,2,1
SLC47A1,55244,2,1
SLC47A2,146802,2,1
SLC4A2,6522,2,1
SLC51A,200931,2,1
SLC60A1,148808,2,1
SLC6A4,6532,2,1
SLC7A1,6541,2,2
SLC7A2,6542,2,2
SLCO4C1,353189,2,1
SLFN12,55106,2,1
SLFN5,162394,2,1
SLITRK4,139065,2,1
SLITRK6,84189,2,1
SMAD1,4086,2,1
SMC1A,8243,2,1
SMCHD1,23347,2,1
SMOC1,64093,2,2
SMPDL3A,10924,2,2
SMURF1,57154,2,1
SMURF2,64750,2,1
SNAI2,6591,2,1
SND1-IT1,27099,2,1
SNHG15,285958,2,1
SNHG28,284677,2,1
SNX1,6642,2,1
SNX10,29887,2,1
SNX12,29934,2,1
SNX14,57231,2,2
SNX20,124460,2,2
SOBP,55084,2,2
SOCS3,9021,2,1
SORBS2,8470,2,1
SORT1,6272,2,2
SOSTDC1,25928,2,1
SOX10,6663,2,1
SOX9-AS1,400618,2,1
SP110,3431,2,1
SP140,11262,2,1
SP140L,93349,2,1
SPARC,6678,2,1
SPATA6,54558,2,1
SPATA6L,55064,2,1
SPG7,6687,2,2
SPIDR,23514,2,1
SPIRE1,56907,2,2
SPMAP2,51298,2,1
SPOCK2,9806,2,1
SPRR1B,6699,2,2
SPRY1,10252,2,1
SPTLC2,9517,2,1
SQLE,6713,2,2
SQOR,58472,2,1
SRA1,10011,2,1
SRGAP2,23380,2,2
SRGN,5552,2,1
SRP72,6731,2,1
SRR,63826,2,1
SRSF2,6427,2,1
SRSF6,6431,2,2
SRXN1,140809,2,1
SSC5D,284297,2,2
SSH1,54434,2,1
SSR1,6745,2,2
SSR2,6746,2,1
SSTR1,6751,2,1
ST3GAL1,6482,2,1
ST6GAL2,84620,2,1
ST7L,54879,2,2
ST8SIA4,7903,2,1
STAC2,342667,2,2
STAMBPL1,57559,2,1
STARD9,57519,2,1
STEAP1,26872,2,1
STEAP2,261729,2,1
STING1,340061,2,1
STIP1,10963,2,1
STK17A,9263,2,1
STK17B,9262,2,1
STK32A,202374,2,1
STK38L,23012,2,1
STK4,6789,2,1
STMN2,11075,2,2
STOX1,219736,2,1
STRC,161497,2,1
STT3A,3703,2,2
STX17-DT,441461,2,1
STX6,10228,2,1
STXBP2,6813,2,2
SULT1B1,27284,2,2
SULT1E1,6783,2,1
SUSD1,64420,2,1
SUSD3,203328,2,1
SUSD5,26032,2,2
SVS4,20941,2,1
SVS6,20945,2,1
SYN2,6854,2,1
SYNCRIP,10492,2,1
SYNE4,163183,2,1
SYNGR1,9145,2,1
SYNPO2,171024,2,1
SYTL3,94120,2,1
TAC4,255061,2,1
TANC1,85461,2,1
TAP2,6891,2,1
TASOR,23272,2,1
TBC1D1,23216,2,1
TBX2,6909,2,1
TCEA2,6919,2,2
TCEA3,6920,2,2
TCEAL2,140597,2,1
TCF19,6941,2,1
TCF25,22980,2,2
TCF4,6925,2,1
TCF7L2,6934,2,1
TCIRG1,10312,2,1
TCRB-J,21580,2,1
TDRD6,221400,2,1
TDRP,157695,2,1
TEAD4,7004,2,1
TECRL,253017,2,1
TENM1,10178,2,1
TENT5B,115572,2,2
TESC,54997,2,2
TESPA1,9840,2,1
TET2,54790,2,1
TFDP2,7029,2,1
TFPT,29844,2,2
TGFB2,7042,2,1
TGFB3,7043,2,2
TGM2,7052,2,1
TH,7054,2,2
THAP10,56906,2,1
THBD,7056,2,1
THBS2,7058,2,1
THEMIS,387357,2,1
THRA,7067,2,2
TIA1,7072,2,2
TIAM1,7074,2,2
TIGAR,57103,2,1
TIGIT,201633,2,1
TIMM17A,10440,2,2
TIMP4,7079,2,1
TIPARP,25976,2,1
TK1,7083,2,2
TLCD5,219902,2,1
TLE1,7088,2,1
TLE2,7089,2,1
TLE3,7090,2,1
TLR7,51284,2,2
TM4SF20,79853,2,1
TM7SF2,7108,2,1
TM9SF1,10548,2,1
TMC4,147798,2,1
TMC6,11322,2,1
TMC8,147138,2,1
TMEM116,89894,2,1
TMEM131L,23240,2,1
TMEM139,135932,2,1
TMEM158,25907,2,2
TMEM165,55858,2,1
TMEM17,200728,2,1
TMEM171,134285,2,2
TMEM178A,130733,2,1
TMEM185B,79134,2,1
TMEM213,155006,2,1
TMEM225B,100289187,2,1
TMEM254,80195,2,1
TMEM47,83604,2,1
TMEM64,169200,2,1
TMEM97,27346,2,1
TMOD2,29767,2,1
TMPO,7112,2,2
TMPRSS2,7113,2,1
TMT1A,25840,2,1
TMTC1,83857,2,2
TNFAIP8,25816,2,1
TNFRSF11B,4982,2,1
TNFRSF17,608,2,2
TNFRSF4,7293,2,2
TNFSF8,944,2,1
TNIK,23043,2,2
TNIP2,79155,2,1
TNK1,8711,2,2
TNN,63923,2,1
TNNC1,7134,2,2
TNNT3,7140,2,2
TOM1,10043,2,2
TOP2A,7153,2,1
TOR1B,27348,2,2
TOX,9760,2,1
TOX3,27324,2,1
TPD52,7163,2,1
TPK1,27010,2,1
TPM4,7171,2,1
TPMT,7172,2,1
TRAC,28755,2,1
TRADD,8717,2,2
TRAF3IP2-AS1,643749,2,1
TRAF3IP3,80342,2,1
TRAF4,9618,2,2
TRAFD1,10906,2,2
TRAM1,23471,2,2
TRAM1L1,133022,2,1
TRANK1,9881,2,1
TRAPPC2L,51693,2,2
TRAPPC6A,79090,2,1
TRHDE-AS1,283392,2,1
TRIB1,10221,2,2
TRIB3,57761,2,1
TRIL,9865,2,1
TRIM14,9830,2,1
TRIM16,10626,2,1
TRIM2,23321,2,2
TRIM45,80263,2,1
TRIM55,84675,2,1
TRIM6,117854,2,1
TRIM69,140691,2,1
TRMT6,51605,2,1
TRPC1,7220,2,1
TRPC6,7225,2,1
TSC1,7248,2,1
TSC22D3,1831,2,2
TSHR,7253,2,1
TSPAN11,441631,2,1
TSPAN12,23554,2,2
TSPAN6,7105,2,1
TSPAN8,7103,2,1
TSPOAP1-AS1,100506779,2,1
TSPYL4,23270,2,2
TSR1,55720,2,1
TTC12,54970,2,1
TTC6,319089,2,1
TTR,7276,2,2
TTYH3,80727,2,1
TUB,7275,2,1
TUBG2,27175,2,1
TXK,7294,2,1
TXN,7295,2,2
TXNDC16,57544,2,1
TXNL4B,54957,2,1
TYMS,7298,2,2
TYROBP,7305,2,1
TYSND1,219743,2,1
UACA,55075,2,1
UAP1,6675,2,1
UBA5,79876,2,2
UBASH3B,84959,2,1
UBE2C,11065,2,2
UBE2D1,7321,2,1
UBE2O,63893,2,1
UBE2QL1,134111,2,1
UBFD1,56061,2,1
UCP2,7351,2,2
UGGT1,56886,2,1
UGT1A6,54578,2,2
ULBP2,80328,2,1
ULK2,9706,2,1
UMPS,7372,2,2
UOX,391051,2,2
UPB1,51733,2,2
URB2,9816,2,1
USP18,11274,2,1
USP2,9099,2,1
USP47,55031,2,1
USP51,158880,2,1
VAMP7,6845,2,1
VANGL2,57216,2,2
VARS1,7407,2,2
VAV2,7410,2,1
VEGFB,7423,2,1
VEGFC,7424,2,2
VEGFD,2277,2,1
VENTX,27287,2,1
VIPR1,7433,2,1
VIT,5212,2,1
VMN2R37,22305,2,1
VPS16,64601,2,1
VSNL1,7447,2,1
VTCN1,79679,2,1
VWA3B,200403,2,1
VWA5A,4013,2,2
WARS1,7453,2,1
WBP1,23559,2,1
WDFY3-AS2,404201,2,1
WDR27,253769,2,1
WDR33,55339,2,2
WDR4,10785,2,2
WDR5,11091,2,1
WDR72,256764,2,1
WDR77,79084,2,1
WDR89,112840,2,1
WEE1,7465,2,1
WIPF3,644150,2,1
WNK2,65268,2,1
WNT11,7481,2,1
WNT2,7472,2,1
WNT2B,7482,2,2
WNT5A,7474,2,2
WNT7A,7476,2,1
WNT9A,7483,2,1
WWC1,23286,2,2
XDH,7498,2,1
XIST,7503,2,1
XKR4,114786,2,1
YBX2,51087,2,1
YPEL3,83719,2,2
YWHAB,7529,2,1
ZAP70,7535,2,1
ZBED10P,113763,2,1
ZBED3,84327,2,1
ZBED3-AS1,728723,2,1
ZBP1,81030,2,2
ZBTB20,26137,2,1
ZBTB21,49854,2,2
ZBTB22,9278,2,1
ZBTB24,9841,2,1
ZBTB43,23099,2,2
ZC2HC1B,153918,2,1
ZC3H12A,80149,2,1
ZC3H6,376940,2,1
ZFAND2A,90637,2,1
ZFC3H1,196441,2,1
ZFP2,80108,2,1
ZFP36L2,678,2,2
ZFTRAF1,50626,2,1
ZFYVE26,23503,2,1
ZIC3,7547,2,1
ZMIZ1-AS1,283050,2,1
ZMYND12,84217,2,1
ZNF10,7556,2,1
ZNF146,7705,2,1
ZNF251,90987,2,1
ZNF287,57336,2,1
ZNF367,195828,2,1
ZNF382,84911,2,1
ZNF385B,151126,2,1
ZNF396,252884,2,1
ZNF404,342908,2,1
ZNF415,55786,2,1
ZNF521,25925,2,1
ZNF540,163255,2,1
ZNF557,79230,2,1
ZNF582-DT,386758,2,1
ZNF593,51042,2,1
ZNF599,148103,2,1
ZNF667,63934,2,1
ZNF704,619279,2,1
ZNF711,7552,2,1
ZNF80,7634,2,1
ZNF827,152485,2,1
ZNF883,169834,2,1
ZNFX1,57169,2,1
ZSCAN26,7741,2,1
1700001K19RIKL,299330,1,1
1700040F17RIKL,501587,1,1
A1BG,1,1,1
A2M,2,1,1
A2ML1,144568,1,1
A3GALT2,127550,1,1
AAAS,8086,1,1
AACS,65985,1,1
AADACL4FM1,381572,1,1
AAMP,14,1,1
AARS2,57505,1,1
AASS,10157,1,1
AATBC,284837,1,1
ABCA13,154664,1,1
ABCA5,23461,1,1
ABCA8,10351,1,1
ABCB8,11194,1,1
ABCB9,23457,1,1
ABCC2,1244,1,1
ABCF2A,336770,1,1
ABHD10,55347,1,1
ABHD14B,84836,1,1
ABHD17A,81926,1,1
ABHD17C,58489,1,1
ABHD5,51099,1,1
ABHD8,79575,1,1
ABI3,51225,1,1
ABI3BP,25890,1,1
ABL1,25,1,1
ABR,29,1,1
ABRA,137735,1,1
ABRAXAS1,84142,1,1
ABT1,29777,1,1
ABTB1,80325,1,1
ACAA1B,235674,1,1
ACAA2,10449,1,1
ACACA,31,1,1
ACAD11,84129,1,1
ACADVL,37,1,0
ACAP1,9744,1,1
ACAT2,39,1,1
ACBD4,79777,1,1
ACBD7,414149,1,1
ACDOPBH,100533451,1,1
ACE2,59272,1,1
ACER2,340485,1,1
ACIN1,22985,1,1
ACKR3,57007,1,1
ACKR4,51554,1,1
ACLY,47,1,1
ACOT13,55856,1,1
ACOT2,10965,1,1
ACOT9,23597,1,1
ACSBG1,23205,1,1
ACSL4B,334561,1,1
ACSL5,51703,1,1
ACSM3,6296,1,1
ACSS3,79611,1,1
ACTA1,58,1,1
ACTB1,57934,1,1
ACTB-PS6,298169,1,1
ACTL6A,86,1,1
ACTL7A,10881,1,1
ACTR1B,10120,1,1
ACTR5,79913,1,1
ACVR1,90,1,1
ACVR1B,91,1,1
ACVR1C,130399,1,1
ACVR2B,93,1,1
ACVRL1,94,1,1
ACYP2,98,1,1
ADA,100,1,1
ADA2,51816,1,1
ADAM17,6868,1,1
ADAM22,53616,1,1
ADAM26A,13525,1,1
ADAM32,203102,1,1
ADAM7,8756,1,1
ADAM8A,368917,1,1
ADAMTS1,9510,1,1
ADAMTS12,81792,1,1
ADAMTS6,11174,1,1
ADAMTS9,56999,1,1
ADAMTSL2,9719,1,1
ADAMTSL3,57188,1,1
ADAMTSL5,339366,1,1
