Gene Symbol,Gene ID,Interaction Count,Organism Count
ABI1,10006,1,1
ABL1,25,1,1
ABL2,27,1,1
ABLIM3,22885,1,1
ABR,29,1,1
ABTB1,80325,1,1
ACAA2,10449,1,1
ACAD11,84129,1,1
ACAD9,28976,1,1
ACADL,33,1,1
ACADSB,36,1,1
ACANA,497505,1,1
ACAT1,38,1,1
ACCSL,390110,1,1
ACD,65057,1,1
ACKR3,57007,1,1
ACOT2,10965,1,1
ACOX1,51,1,1
ACP2,53,1,1
ACR-16,179235,1,1
ACRBP,84519,1,1
ACSBG2,81616,1,1
ACSF2,80221,1,1
ACSL1B,445175,1,1
ACSL4A,393622,1,1
ACSS2L,560020,1,1
ACSS3,79611,1,1
ACT87E,48632,1,1
ACTC1A,408256,1,1
ACTG2,72,1,1
ACTN1,87,1,1
ACTN4,81,1,1
ACTR3,10096,1,1
ACTR3C,653857,1,1
ACVR1C,130399,1,1
ACYP2,98,1,1
ADA2A,373884,1,1
ADAM17,6868,1,1
ADAM9,8754,1,1
ADAMTS1,9510,1,1
ADAMTS18,170692,1,1
ADAMTS19,171019,1,1
ADAMTS2,9509,1,1
ADAMTS3,9508,1,1
ADAMTS4,9507,1,1
ADAMTS6,11174,1,1
ADAMTSL4,54507,1,1
ADARB1,104,1,1
ADCY10,55811,1,1
ADGRD1,283383,1,1
ADGRE1,2015,1,1
ADGRF1,266977,1,1
ADGRF4,221393,1,1
ADGRF5,221395,1,1
ADGRG3,222487,1,1
ADGRL2,23266,1,1
ADH1B,125,1,1
ADH1C,126,1,1
ADIPOR2,79602,1,1
ADISSP,54976,1,1
ADK,132,1,1
ADKA,368220,1,1
ADNP,23394,1,1
ADPRM,56985,1,1
ADRA1B,147,1,1
ADRB1,153,1,1
ADRB2,154,1,1
ADRM1,11047,1,1
ADSS1,122622,1,1
ADTRP,84830,1,1
AFAP1,60312,1,1
AFF1,4299,1,1
AFF4,27125,1,1
AFG3L2,10939,1,1
AFM,173,1,1
AFMID,125061,1,1
AFP,174,1,1
AGA,175,1,1
AGAP2,116986,1,1
AGMAT,79814,1,1
AGO2,27161,1,1
AGO4,192670,1,1
AGPAT3,56894,1,1
AGPAT4,56895,1,1
AGPS,8540,1,1
AGRN,375790,1,1
AGRP,181,1,1
AGTR2,186,1,1
AGXT,189,1,1
AHCTF1,25909,1,1
AHI1,54806,1,1
AHNAK2,113146,1,1
AHSP,51327,1,1
AIM2,9447,1,1
AK2,204,1,1
AK3,50808,1,1
AK5,26289,1,1
AKAP1,8165,1,1
AKAP12,9590,1,1
AKAP8,10270,1,1
AKAP8L,26993,1,1
AKP3,11648,1,1
AKR1B8,14187,1,1
AKR1C7P,648947,1,1
AKR1CL,70861,1,1
AKT1S1,84335,1,1
AKT3,10000,1,1
ALCAM,214,1,1
ALDH18A1,5832,1,1
ALDH1A7,26358,1,1
ALDH1L1,10840,1,1
ALDH1L2,160428,1,1
ALDH3B1,221,1,1
ALDH5A1,7915,1,1
ALDH7A1,501,1,1
ALDH9A1,223,1,1
ALDOB,229,1,1
ALDOCB,369193,1,1
ALG13,79868,1,1
ALG14,199857,1,1
ALG2,85365,1,1
ALH-10,180979,1,1
ALKBH2,121642,1,1
ALKBH3,221120,1,1
ALKBH4,54784,1,1
ALKBH5,54890,1,1
ALLC,55821,1,1
ALOX15B,247,1,1
ALPI.1,541539,1,1
ALPK1,80216,1,1
ALPK2,115701,1,1
ALPL,249,1,1
ALX3,257,1,1
ALX4,60529,1,1
ALYREF,10189,1,1
AMACR,23600,1,1
AMFR,267,1,1
AMIGO2,347902,1,1
AMOT,154796,1,1
AMOTL1,154810,1,1
AMT,275,1,1
ANAPC1,64682,1,1
ANAPC10,10393,1,1
ANAPC11,51529,1,1
ANAPC13,25847,1,1
ANAPC2,29882,1,1
ANAPC4,29945,1,1
ANAPC5,51433,1,1
ANAPC7,51434,1,1
ANGPT2,285,1,1
ANGPT4,51378,1,1
ANGPTL1B,334311,1,1
ANGPTL2,23452,1,1
ANKAR,150709,1,1
ANKEF1A,566413,1,1
ANKH,56172,1,1
ANKK1,255239,1,1
ANKRD1,27063,1,1
ANKRD10,55608,1,1
ANKRD12,23253,1,1
ANKRD13C-DT,11147,1,1
ANKRD33B,651746,1,1
ANKRD37,353322,1,1
ANKRD44,91526,1,1
ANKZF1,55139,1,1
ANLN,54443,1,1
ANO4,121601,1,1
ANO6,196527,1,1
ANOS1B,30652,1,1
ANP32A,8125,1,1
ANTXR1,84168,1,1
ANTXR2,118429,1,1
ANXA10,11199,1,1
ANXA2.S,397754,1,1
ANXA3,306,1,1
ANXA6,309,1,1
ANXA8,653145,1,1
ANXA8L1,728113,1,1
AOC2,314,1,1
AOC3,8639,1,1
AP1M2,10053,1,1
AP3B2,8120,1,1
AP3M1,26985,1,1
AP4M1,9179,1,1
AP5Z1,9907,1,1
APBA2,321,1,1
APCDD1L,164284,1,1
APCDD1L-DT,149773,1,1
APEH,327,1,1
APEX1,328,1,0
APEX2,27301,1,1
APH1B,83464,1,1
APLB,100533449,1,1
APLD,100533456,1,1
APLNR,187,1,1
APOA1A,30355,1,1
APOA-I-1,100135864,1,1
APOA-I-2,100135865,1,1
APOC2,344,1,1
APOC3,345,1,1
APOD,347,1,1
APOH,350,1,1
APOL9A,223672,1,1
APPBP2,10513,1,1
APPL1,26060,1,1
APRT,353,1,1
AQP,36456,1,1
AQP11,282679,1,1
AQP2,359,1,1
AQP5,362,1,1
AQP9,366,1,1
ARF3,377,1,1
ARF4,378,1,1
ARFIP2,23647,1,1
ARHB,100194935,1,1
ARHGAP11A,9824,1,1
ARHGAP22,58504,1,1
ARHGAP26,23092,1,1
ARHGAP27,201176,1,1
ARHGAP32,9743,1,1
ARHGEF1,9138,1,1
ARHGEF12,23365,1,1
ARHGEF16,27237,1,1
ARHGEF19,128272,1,1
ARHGEF2,9181,1,1
ARHGEF26,26084,1,1
ARHGEF28,64283,1,1
ARHGEF3,50650,1,1
ARHGEF40,55701,1,1
ARID1B,57492,1,1
ARID3A,1820,1,1
ARID3B,10620,1,1
ARID5B,84159,1,1
ARL10,285598,1,1
ARL4A,10124,1,1
ARL4C,10123,1,1
ARL5B,221079,1,1
ARL6IP1,23204,1,1
ARL6IP5,10550,1,1
ARL8B,55207,1,1
ARL9,132946,1,1
ARMC10,83787,1,1
ARMC12,221481,1,1
ARMC5,79798,1,1
ARMC6,93436,1,1
ARMC9,80210,1,1
ARMCX5,64860,1,1
ARMH4,145407,1,1
ARNTL2,486624,1,1
ARPC1B,10095,1,1
ARR3,407,1,1
ARRB2,409,1,1
ARRDC3,57561,1,1
ARRDC3-AS1,100129716,1,1
ARSD,414,1,1
ART4,420,1,1
ART5,116969,1,1
ARV1,64801,1,1
ARXES1,76219,1,1
ASAP2,8853,1,1
ASB1,51665,1,1
ASB13,79754,1,1
ASB18,401036,1,1
ASB2,51676,1,1
ASB9,140462,1,1
ASF1B,55723,1,1
ASGR1,432,1,1
ASGR2,433,1,1
ASIC1,41,1,1
ASMTL,8623,1,1
ASPA,443,1,1
ASPG,374569,1,1
ASRGL1,80150,1,1
ASTN2,23245,1,1
ATAD2,29028,1,1
ATAD3A.L,398759,1,1
ATAD3B,83858,1,1
ATAD5,79915,1,1
ATCAY,85300,1,1
ATF5,22809,1,1
ATG101,60673,1,1
ATG3,64422,1,1
ATG9B,285973,1,1
ATL2,64225,1,1
ATOH1B,493915,1,1
ATOSA,56204,1,1
ATP10A,57194,1,1
ATP11A,23250,1,1
ATP13A2,23400,1,1
ATP1A1,476,1,1
ATP1A1A.2,64613,1,1
ATP1A1A.3,64614,1,1
ATP1A1A.4,64615,1,1
ATP1A1A.5,245703,1,1
ATP1A2,477,1,1
ATP1A3A,64610,1,1
ATP1A3B,64611,1,1
ATP1B2,482,1,1
ATP1B2B,114457,1,1
ATP1B3,483,1,1
ATP2A3,489,1,1
ATP2B1A,378746,1,1
ATP2B4,493,1,1
ATP4B,496,1,1
ATP5F1AZ,374159,1,1
ATP5MC3,518,1,1
ATP5MK,84833,1,1
ATP5PD,10476,1,1
ATP5PO,539,1,1
ATP6AP1L,92270,1,1
ATP6V0D2,245972,1,1
ATP6V0E2,155066,1,1
ATP6V1A,523,1,1
ATP6V1D,51382,1,1
ATP8A1,10396,1,1
ATP8B3,148229,1,1
ATPSCKMT,134145,1,1
ATRIP,84126,1,1
ATRN,8455,1,1
ATRX,546,1,1
ATXN1L,342371,1,1
ATXN2L,11273,1,1
AVEN,57099,1,1
AVIL,10677,1,1
AVPI1,60370,1,1
AVPR1B,553,1,1
AXUD1,33419,1,1
AZGP1,563,1,1
B3GAT1,27087,1,1
B3GNT2,10678,1,1
B3GNT3,10331,1,1
B3GNT5,84002,1,1
B3GNT7,93010,1,1
B4GALNT1,2583,1,1
B4GALT1,2683,1,1
B4GALT2,8704,1,1
B4GALT5,9334,1,1
B4GAT1,11041,1,1
BA1,100035484,1,1
BACH1,571,1,1
BAIAP2L2B,564798,1,1
BAMBI,25805,1,1
BANK1,55024,1,1
BARHL1,56751,1,1
BAZ1B,9031,1,1
BBIP1,92482,1,1
BBOX1,8424,1,1
BBS12,166379,1,1
BBS2,583,1,1
BCAN,63827,1,1
BCAR3,8412,1,1
BCAT2,587,1,1
BCCIP,56647,1,1
BCHE,590,1,1
BCKDHA,593,1,1
BCKDK,10295,1,1
BCL10,8915,1,1
BCL11A,53335,1,1
BDH1,622,1,1
BDKRB2,624,1,1
BEAN1,146227,1,1
BEAT-VB,41583,1,1
BEGAIN,57596,1,1
BEND4,389206,1,1
BEST1,7439,1,1
BETACOP,32820,1,1
BEX3,27018,1,1
BHLHE23,128408,1,1
BHMT,635,1,1
BICC1,80114,1,1
BICC1.L,495436,1,1
BICD2,23299,1,1
BICDL1,92558,1,1
BIRC2,329,1,1
BIVM,54841,1,1
BLM,641,1,1
BLMH,642,1,1
BLOC1S1,2647,1,1
BLZF1,8548,1,1
BM13879,6106175,1,1
BMAL1,406,1,1
BMA-LRP-1,6097703,1,1
BMI1,648,1,1
BMI1A,321505,1,1
BMP1,649,1,1
BMP4,652,1,1
BMP5,653,1,1
BMP7,655,1,1
BMPER,168667,1,1
BMX,660,1,1
BMYC,107771,1,1
BNC2,54796,1,1
BNIP3,664,1,1
BNIP3LB,554650,1,1
BOC,91653,1,1
BPIFA2F,54303,1,1
BRAF,673,1,1
BRAT1,221927,1,1
BRCA1,672,1,1
BRCA2,675,1,1
BRI3BP,140707,1,1
BRINP1,1620,1,1
BRSK1,84446,1,1
BSG,682,1,1
BST1,683,1,1
BST2,684,1,1
BTBD2,55643,1,1
BTBD3,22903,1,1
BTBD7,55727,1,1
BTG2,7832,1,1
BTG3,10950,1,1
BTK,695,1,1
BTN2A2,10385,1,1
BTN3A2,11118,1,1
BUB1,699,1,1
BUB3,9184,1,1
BUD13,84811,1,1
BYSL,705,1,1
BZW2,28969,1,1
C10H1ORF35,303180,1,1
C11ORF24,53838,1,1
C11ORF86,254439,1,1
C15ORF39,56905,1,1
C16H10ORF71,498579,1,1
C1QBP,708,1,1
C1QL4,338761,1,1
C1QTNF1,114897,1,1
C1QTNF3,114899,1,1
C1QTNF5,114902,1,1
C2,717,1,1
C20H6ORF15,502412,1,1
C20ORF96,140680,1,1
C21ORF58,54058,1,1
C21ORF91,54149,1,1
C2ORF42,54980,1,1
C2ORF49,79074,1,1
C33G8.2,183174,1,1
C3ORF52,79669,1,1
C4B,721,1,1
C4BPA,722,1,1
C5AR1,728,1,1
C5ORF58,133874,1,1
C6,729,1,1
C7ORF57,136288,1,1
C8B,732,1,1
C9,735,1,1
CA4,762,1,1
CA7,766,1,1
CA9,768,1,1
CAB39L1,406822,1,1
CABLES1,91768,1,1
CABP2A,572226,1,1
CACNA1A,773,1,1
CACNA1D,776,1,1
CACNA2D2,9254,1,1
CACNA2D3,55799,1,1
CACNB1,782,1,1
CACNB2,783,1,1
CACNB4,785,1,1
CACNG8,59283,1,1
CAD1,100533488,1,1
CADM3,57863,1,1
CADPS2,93664,1,1
CAHZ,30331,1,1
CALB2,794,1,1
CALCB,797,1,1
CALCOCO1,57658,1,1
CALHM3,119395,1,1
CALM3,808,1,1
CALML4,91860,1,1
CALN1,83698,1,1
CALU,813,1,1
CAM,36329,1,1
CAMK1G,57172,1,1
CAMK2B,816,1,1
CAMK4L,427267,1,1
CAMSAP1,157922,1,1
CAP1,10487,1,1
CAP2,10486,1,1
CAPG,822,1,1
CAPN1,823,1,1
CAPN8,388743,1,1
CAPNS2,84290,1,1
CAPZA2,830,1,1
CAPZB,832,1,1
CAR11,12348,1,1
CARD10,29775,1,1
CARD8,22900,1,1
CARTPT,9607,1,1
CASP12,100506742,1,0
CASP6,839,1,1
CASQ1,844,1,1
CASS4,57091,1,1
CATL,100528797,1,1
CAVIN1,284119,1,1
CAVIN2,8436,1,1
CAVIN3,112464,1,1
CBFB,865,1,1
CBG05834,8575132,1,1
CBLC,23624,1,1
CBLN1,869,1,1
CBR3,874,1,1
CBR-UNC-52,8588631,1,1
CBX2,84733,1,1
CBX6,23466,1,1
CC2D2A,57545,1,1
CCDC126,90693,1,1
CCDC137,339230,1,1
CCDC141,285025,1,1
CCDC157,550631,1,1
CCDC171,203238,1,1
CCDC30,728621,1,1
CCDC32,90416,1,1
CCDC33,80125,1,1
CCDC34,91057,1,1
CCDC41,102865618,1,1
CCDC57,284001,1,1
CCDC59,29080,1,1
CCDC65,105833,1,1
CCDC69,26112,1,1
CCDC77,84318,1,1
CCDC85C,317762,1,1
CCK,885,1,1
CCL11,6356,1,1
CCL12,20293,1,1
CCL13,6357,1,1
CCL20,6364,1,1
CCL21,6366,1,1
CCL28,56477,1,1
CCL6,20305,1,1
CCL7,6354,1,1
CCN2A,321449,1,1
CCN3,4856,1,1
CCN4,8840,1,1
CCN5,8839,1,1
CCNDBP1,23582,1,1
CCNE2,9134,1,1
CCNF,899,1,1
CCNG2,901,1,1
CCNL1,57018,1,1
CCNT2,905,1,1
CCP110,9738,1,1
CCS1,110138,1,1
CCT2,10576,1,1
CCT3,7203,1,1
CCT6A,908,1,1
CCT8,10694,1,1
CD151L,402948,1,1
CD163,9332,1,1
CD200,4345,1,1
CD209L1,304197,1,1
CD300C2,140497,1,1
CD300LE,360655,1,1
CD300LG,146894,1,1
CD320,51293,1,1
CD34,947,1,1
CD37,951,1,1
CD38,952,1,1
CD46,4179,1,1
CD58,965,1,1
CD63,967,1,1
CD70,970,1,1
CD74,972,1,1
CD79A,973,1,1
CD81,975,1,1
CD83,9308,1,1
CD93,22918,1,1
CDAN1,146059,1,1
CDC14A,8556,1,1
CDC14AA,394124,1,1
CDC14B,8555,1,1
CDC16,8881,1,1
CDC25B,994,1,1
CDC25C,995,1,1
CDC26,246184,1,1
CDC27,996,1,1
CDC34,997,1,1
CDC37L1,55664,1,1
CDC40,51362,1,1
CDC42BPA,8476,1,1
CDC42EP5,148170,1,1
CDC45,8318,1,1
CDC6,990,1,1
CDCA4,55038,1,1
CDCA5,113130,1,1
CDCA7L,55536,1,1
CDCP2,200008,1,1
CDF-1,180923,1,1
CDH12,1010,1,1
CDH12B,570372,1,1
CDH20,28316,1,1
CDIP1,29965,1,1
CDK18,5129,1,1
CDK19,23097,1,1
CDK4,1019,1,1
CDK5R1,8851,1,1
CDK5R2,8941,1,1
CDK5RAP2,55755,1,1
CDK8,1024,1,1
CDKL3,51265,1,1
CDKL5,6792,1,1
CDKN2B,1030,1,1
CDO1,1036,1,1
CDON,50937,1,1
CDRT15L2,256223,1,1
CDS1,1040,1,1
CEBPD,1052,1,1
CEL,1056,1,1
CEL.1,322481,1,1
CEL.2,565117,1,1
CELF1,10658,1,1
CELSR3,1951,1,1
CENPK,64105,1,1
CENPM,79019,1,1
CENPO,79172,1,1
CENPQ,55166,1,1
CENPU,79682,1,1
CENPW,387103,1,1
CEP-1,172616,1,1
CEP135,9662,1,1
CEP152,22995,1,1
CEP170B,283638,1,1
CEP295,85459,1,1
CEP41,95681,1,1
CEP68,23177,1,1
CEP78,84131,1,1
CEPT1,10390,1,1
CERCAM,51148,1,1
CERS5,91012,1,1
CES1,1066,1,1
CES1P1,51716,1,1
CES1P2,390732,1,1
CFAP53,220136,1,1
CFAP70,118491,1,1
CFAP77,389799,1,1
CFD,1675,1,1
CFI,3426,1,1
CFL2,1073,1,1
CFLAR,8837,1,1
CFP,5199,1,1
CGA,1081,1,1
CGREF1,10669,1,1
CGRRF1,10668,1,1
CHAD,1101,1,1
CHAF1B,8208,1,1
CHAMP1,283489,1,1
CHD2,1106,1,1
CHD3,1107,1,1
CHGA,1113,1,1
CHI,37837,1,1
CHIA.3,406819,1,1
CHIA.4,337333,1,1
CHIC1,53344,1,1
CHIC2,26511,1,1
CHM,1121,1,1
CHMP1B,57132,1,1
CHN1,1123,1,1
CHPF2,54480,1,1
CHRDL1,91851,1,1
CHRM3,1131,1,1
CHRNA2B,568849,1,1
CHRNA5,1138,1,1
CHRNA7,1139,1,1
CHRNB1,1140,1,1
CHS1,322468,1,1
CHST14,113189,1,1
CHST2,9435,1,1
CHST5,23563,1,1
CIB1,10519,1,1
CIDECP1,152302,1,1
CIITA,4261,1,1
CILP,8483,1,1
CIMIP2C,339778,1,1
CIR,191577,1,1
CISD1,55847,1,1
CISD3,284106,1,1
CITED4,163732,1,1
CKAP5,9793,1,1
CKLF,51192,1,1
CKMB,794752,1,1
CKMT1B,1159,1,1
CKMT2,1160,1,1
CLASRP,11129,1,1
CLCA1,1179,1,1
CLCF1,23529,1,1
CLCN4,1183,1,1
CLCN7,1186,1,1
CLDN15,24146,1,1
CLDN15A,573644,1,1
CLDN17,26285,1,1
CLDN19,149461,1,1
CLDN23,137075,1,1
CLDN7,1366,1,1
CLDN8,9073,1,1
CLDN9,9080,1,1
CLEC10A,10462,1,1
CLEC11A,6320,1,1
CLEC2B,9976,1,1
CLEC3B,7123,1,1
CLEC4A3,73149,1,1
CLGN,1047,1,1
CLIC4,25932,1,1
CLIC6,54102,1,1
CLINT1,9685,1,1
CLIP1,6249,1,1
CLMP,79827,1,1
CLN8,2055,1,1
CLNK,116449,1,1
CLP1,10978,1,1
CLPTM1L,81037,1,1
CLSPN,63967,1,1
CLTA,1211,1,1
CLTCL1,8218,1,1
CLUH,23277,1,1
CLUHP3,100132341,1,1
CLUL1,27098,1,1
CMBL,134147,1,1
CMTM7,112616,1,1
CNBP,7555,1,1
CNDP1,84735,1,1
CNKSR2,22866,1,1
CNP,1267,1,1
CNTN3,5067,1,1
CNTNAP1,8506,1,1
CNTNAP4,85445,1,1
COA6,388753,1,1
COL11A1,1301,1,1
COL12A1,1303,1,1
COL14A1,7373,1,1
COL15A1,1306,1,1
COL1A1A,337158,1,1
COL2A1A,562496,1,1
COL4A2,1284,1,1
COL4A3,1285,1,1
COL4A4,1286,1,1
COL4A5,1287,1,1
COL6A1,1291,1,1
COL8A1,1295,1,1
COLGALT1,79709,1,1
COMMD10,51397,1,1
COMMD2,51122,1,1
COMMD3,23412,1,1
COMMD4,54939,1,1
COMMD5,28991,1,1
COMMD6,170622,1,1
COMMD7,149951,1,1
COMMD8,54951,1,1
COMMD9,29099,1,1
COPE,11316,1,1
COPS6,10980,1,1
COPS8,10920,1,1
COQ10A,93058,1,1
COQ10B,80219,1,1
COQ8A,56997,1,1
CORO1A,11151,1,1
CORO2A,7464,1,1
CORO2B,10391,1,1
CORT,1325,1,1
COX11,1353,1,1
COX16,51241,1,1
COX19,90639,1,1
COX20,116228,1,1
COX3,4514,1,1
COX4I2,84701,1,1
COX6A2,1339,1,1
COX7B,1349,1,1
COX7C,1350,1,1
COX8B,12869,1,1
COXFA4,4697,1,1
CPAP,55835,1,1
CPD,1362,1,1
CPEB2,132864,1,1
CPEB3,22849,1,1
CPLX1,10815,1,1
CPLX3,594855,1,1
CPM,1368,1,1
CPNE1,8904,1,1
CPNE7,27132,1,1
CPQ,10404,1,1
CPR,33883,1,1
CPR125,100379354,1,1
CPS1,1373,1,1
CPSF3,51692,1,1
CPSF7,79869,1,1
CPT1AA,558088,1,1
CPT1B,1375,1,1
CPVL,54504,1,1
CPXM2,119587,1,1
CRBN,51185,1,1
CREB3,10488,1,1
CREB3L4,148327,1,1
CREB5,9586,1,1
CREBRF,153222,1,1
CREG2,200407,1,1
CRELD2,79174,1,1
CRESTIN,30186,1,1
CRHBP,1393,1,1
CRIM1,51232,1,1
CRK,1398,1,1
CRKL,1399,1,1
CRNKL1,51340,1,1
CROP,100160140,1,1
CRP1,570508,1,1
CRTAP,10491,1,1
CRTC1,23373,1,1
CRTC2,200186,1,1
CRTC3,64784,1,1
CRY1,1407,1,1
CRY3B,83780,1,1
CRYABB,436943,1,1
CRYBB2,1415,1,1
CRYBG1,202,1,1
CRYGD,1421,1,1
CRYGN,155051,1,1
CRYL1,51084,1,1
CRYM,1428,1,1
CSDE1,7812,1,1
CSF2RB,1439,1,1
CSK,1445,1,1
CSMD3B,572419,1,1
CSN3,1448,1,1
CSNK1E,1454,1,1
CSNK1G1,53944,1,1
CSNK1G2,1455,1,1
CSNK2A1,1457,1,1
CSNK2A2,1459,1,1
CSRNP3,80034,1,1
CSRP1,1465,1,1
CST11,140880,1,1
CST12,69362,1,1
CSTB,1476,1,1
CSTF3,1479,1,1
CT45A3,441519,1,1
CTBP2,1488,1,1
CTL-1,259738,1,1
CTL-2,175085,1,1
CTLA2A,13024,1,1
CTNNAL1,8727,1,1
CTNND2,1501,1,1
CTPS1,1503,1,1
CTPS2,56474,1,1
CTR1C,43668,1,1
CTR9,9646,1,1
CTSA,5476,1,1
CTSF,8722,1,1
CTSV,1515,1,1
CUL4B,8450,1,1
CUZD1,50624,1,1
CWC22,57703,1,1
CWC25,54883,1,1
CXCL12,6387,1,1
CXCL12B,799354,1,1
CXCL14,9547,1,1
CXCL5,6374,1,1
CXCR2,3579,1,1
CXCR4,7852,1,1
CXCR5,643,1,1
CYB5A,1528,1,1
CYB5B,80777,1,1
CYB5R2,51700,1,1
CYB5R3,1727,1,1
CYB5R4,51167,1,1
CYBC1,79415,1,1
CYFIP1,23191,1,1
CYLD,1540,1,1
CYP11A1,1583,1,1
CYP17A1,1586,1,1
CYP1A2,1544,1,1
CYP1B1,1545,1,1
CYP24A1,1591,1,1
CYP26C1,340665,1,1
CYP27A1,1593,1,1
CYP27B1,1594,1,1
CYP-29A2,179550,1,1
CYP2AD2,259306,1,1
CYP2B9,13094,1,1
CYP2C,100328933,1,1
CYP2C23,226143,1,1
CYP2C37,13096,1,1
CYP2C38,13097,1,1
CYP2C68,433247,1,1
CYP2C7,29298,1,1
CYP2C9,1559,1,1
CYP2D22,56448,1,1
CYP2D26,76279,1,1
CYP-34A9,181851,1,1
CYP-35A2,182177,1,1
CYP3A13,13113,1,1
CYP3A24,517246,1,1
CYP46A1,10858,1,1
CYP4A2,24306,1,1
CYP4A8,266674,1,1
CYP4F2,8529,1,1
CYP4X1,260293,1,1
CYP51A1,1595,1,1
CYP7B1,9420,1,1
CYP9A19,100126178,1,1
CYSTM1,84418,1,1
CYTL1,54360,1,1
CYYR1,116159,1,1
CYYR1-AS1,100996571,1,1
DAB2IP,153090,1,1
DACH1,1602,1,1
DACT2,168002,1,1
DAF-16,172981,1,1
DALRD3,55152,1,1
DANCR,57291,1,1
DAND5,199699,1,1
DAO,1610,1,1
DAPK2,23604,1,1
DAPK3,1613,1,1
DAPL1,92196,1,1
DAT,36849,1,1
DAW1,164781,1,1
DBNL,28988,1,1
DBT,1629,1,1
DBX2,440097,1,1
DCAF12L2,340578,1,1
DCLK1,9201,1,1
DCPH1,79624,1,1
DCR-1,42693,1,1
DCT,1638,1,1
DCTPP1,79077,1,1
DDAH1,23576,1,1
DDB2,1643,1,1
DDIT4L,115265,1,1
DDR1,780,1,1
DDR2,4921,1,1
DDT,1652,1,1
DDX10,1662,1,1
DDX21,9188,1,1
DDX39A,10212,1,1
DDX39B,7919,1,1
DDX4,54514,1,1
DDX46,9879,1,1
DDX49,54555,1,1
DDX52,11056,1,1
DDX54,79039,1,1
DDX56,54606,1,1
DDX60,55601,1,1
DEDD2,162989,1,1
DEF,36047,1,1
DEFA6,1671,1,1
DEFB103B,55894,1,1
DEFB25,654459,1,1
DEFB30,73670,1,1
DEFB41,77673,1,1
DEFB42,619548,1,1
DEK,7913,1,1
DEL-4,189033,1,1
DELE1,9812,1,1
DELTACOP,45250,1,1
DENND2A,27147,1,1
DENND2B,6764,1,1
DENND2C,163259,1,1
DENND6A,201627,1,1
DENR,8562,1,1
DEPDC1,55635,1,1
DEPTOR,64798,1,1
DFFA,1676,1,1
DGAT2,84649,1,1
DGAT2L6,347516,1,1
DGKG,1608,1,1
DGKH,160851,1,1
DGKI,9162,1,1
DGKZ,8525,1,1
DHDH,27294,1,1
DHFR,1719,1,1
DHH,50846,1,1
DHRS4,10901,1,1
DHTKD1,55526,1,1
DHX16,8449,1,1
DHX30,22907,1,1
DHX9,1660,1,1
DIDO1,11083,1,1
DIO3,1735,1,1
DIPK1B,138311,1,1
DIS3L,115752,1,1
DLAT,1737,1,1
DLD,1738,1,1
DLEU2,8847,1,1
DLG2,1740,1,1
DLK1,8788,1,1
DLL3,10683,1,1
DMAC2L,27109,1,1
DMBT1,1755,1,1
DMGDH,29958,1,1
DMKN,93099,1,1
DMRTC1B,728656,1,1
DNAAF11,23639,1,1
DNAAF3,352909,1,1
DNAAF5,54919,1,1
DNAH1,25981,1,1
DNAH17,8632,1,1
DNAH5,1767,1,1
DNAH7,56171,1,1
DNAI4,79819,1,1
DNAJ-1,38643,1,1
DNAJA3A,335894,1,1
DNAJB13,374407,1,1
DNAJC10,54431,1,1
DNAJC5,80331,1,1
DNM2,1785,1,1
DNMBP,23268,1,1
DNMT3A,1788,1,1
DNMT3AA,553187,1,1
DNMT3AB,553189,1,1
DNMT3BA,321084,1,1
DNMT3BB.1,317744,1,1
DNMT3BB.2,30659,1,1
DNMT3BB.3,323723,1,1
DNPH1,10591,1,1
DOCK3,1795,1,1
DOHH,83475,1,1
DOP1B,9980,1,1
DORIP1,122525,1,1
DOT1L,84444,1,1
DPEP1,1800,1,1
DPP4,1803,1,1
DPP7,29952,1,1
DPYSL2,1808,1,1
DPYSL5,56896,1,1
DRAM1,55332,1,1
DRAP1,10589,1,1
DRC7,84229,1,1
DRC8,84288,1,1
DRD1,1812,1,1
DRD3,1814,1,1
DRD4,1815,1,1
DRE-MIR-138,100033661,1,1
DRE-MIR-30C,100033611,1,1
DRE-MIR-724,100033735,1,1
DRG2,1819,1,1
DRONC,39173,1,1
DSCAM,1826,1,1
DSCC1,79075,1,1
DSE,29940,1,1
DSP,1832,1,1
DSPP,1834,1,1
DTX3L,151636,1,1
DTYMK,1841,1,1
DUOX,565097,1,1
DUOX2,50506,1,1
DUS1L,64118,1,1
DUS3L,56931,1,1
DUSP18,150290,1,1
DUSP26,78986,1,1
DUSP3,1845,1,1
DUSP8,1850,1,1
DUT,1854,1,1
DVL2,1856,1,1
DVL3,1857,1,1
DYNC1I1,1780,1,1
DYNC2I2,89891,1,1
DYNLT3,6990,1,1
DYRK2,8445,1,1
DYRK3,8444,1,1
E2F2,1870,1,1
E2F3,1871,1,1
E2F4,1874,1,1
E2F6,1876,1,1
EAF1,85403,1,1
EARS2,124454,1,1
ECH1,1891,1,1
ECI2,10455,1,1
ECI3,69123,1,1
ECM1,1893,1,1
ECM2,1842,1,1
ECT2,1894,1,1
EDAR,10913,1,1
EDIL3,10085,1,1
EDN1,1906,1,1
EDN2,1907,1,1
EDNRB,1910,1,1
EED,8726,1,1
EEF1A1L1,100360413,1,1
EEF1AKMT2,399818,1,1
EEF1ALPHA1,36271,1,1
EEF1D,1936,1,1
EEF1G,1937,1,1
EEF2,1938,1,1
EEF2K,29904,1,1
