Gene Symbol,Gene ID,Interaction Count,Organism Count
RPL32P20,392271,1,1
RPL35,11224,1,1
RPL36AL,6166,1,1
RPL36P14,347292,1,1
RPL37A,6168,1,1
RPL38,6169,1,1
RPL5,6125,1,1
RPS10,6204,1,1
RPS12P22,440055,1,1
RPS12P23,338870,1,1
RPS12P4,391370,1,1
RPS13,6207,1,1
RPS19,6223,1,1
RPS25P6,401206,1,1
RPS27P19,100129905,1,1
RPSA,3921,1,1
RPSAP19,730029,1,1
RPSAP56,645656,1,1
RREB1,6239,1,1
RRN3P1,730092,1,1
RSBN1L,222194,1,1
RSL1D1,26156,1,1
RSPH14,27156,1,1
RSPO3,84870,1,1
RSRC2,65117,1,1
RSRP1,57035,1,1
RTN1A,323706,1,1
RUNDC3AB,393118,1,1
RUNDC3B,154661,1,1
RUNX1T1,862,1,1
RUNX2B,405788,1,1
RYBP,23429,1,1
RYBPA,368248,1,1
RYR1,6261,1,1
S100A12,6283,1,0
S100A13,6284,1,1
S100A3,6274,1,0
S100A5,6276,1,1
S100A6,6277,1,0
S100B,6285,1,0
S100P,6286,1,1
SALL1,6299,1,1
SAMD4A,23034,1,1
SAMD8,142891,1,1
SAMSN1,64092,1,1
SAMTOR,154743,1,1
SAP30,8819,1,1
SARDH,1757,1,1
SBNO1,55206,1,1
SCARA3,51435,1,1
SCD,6319,1,1
SCD2,20250,1,1
SCFD2,152579,1,1
SCHIP1,29970,1,1
SCINLB,406363,1,1
SCML1,6322,1,1
SCN1A,6323,1,1
SCN5A,6331,1,0
SCP2A,393839,1,1
SDC4,6385,1,1
SDF2L1,23753,1,1
SDF4,51150,1,1
SDHDP2,647081,1,1
SDS,10993,1,1
SEC13,6396,1,1
SEC23B,10483,1,1
SEC24A,10802,1,1
SEC61A1,29927,1,1
SECTM1,6398,1,1
SEL1L,6400,1,1
SELENOI,85465,1,1
SELENOP,6414,1,1
SELENOW,6415,1,1
SEMA3E,9723,1,1
SEMA4A,64218,1,1
SEMA4B,10509,1,1
SENP5,205564,1,1
SENP7,57337,1,1
SEPSECS,51091,1,1
SERHL2,253190,1,1
SERPINA1,5265,1,1
SERPINA3,12,1,1
SERPINA4,5267,1,1
SERPINA5,5104,1,1
SERPINA6,866,1,1
SERPINB9,5272,1,1
SERPIND1,3053,1,1
SERPINE2,5270,1,1
SERTAD1,29950,1,1
SERTAD3,29946,1,1
SESN2,83667,1,1
SETD4,54093,1,1
SETMAR,6419,1,1
SETX,23064,1,1
SEZ6L,23544,1,1
SFN,2810,1,1
SGCD,6444,1,1
SGMS1,259230,1,1
SGMS2,166929,1,1
SH3TC1,54436,1,1
SHANK2,22941,1,1
SHB,6461,1,1
SHBG,6462,1,1
SHMT1,6470,1,1
SIAH2,6478,1,1
SIGLEC6,946,1,1
SIK1,150094,1,1
SIK2,23235,1,1
SIK3,23387,1,1
SIL1,64374,1,1
SIRT1,23411,1,1
SIVA1,10572,1,1
SKIL,6498,1,1
SKN-1,177343,1,1
SLC10A1,6554,1,1
SLC12A4,6560,1,1
SLC12A9,56996,1,1
SLC13A1,6561,1,1
SLC14A2,8170,1,1
SLC16A3,9123,1,1
SLC1A2,6506,1,1
SLC1A4,6509,1,1
SLC22A18,18400,1,1
SLC22A7B.1,393320,1,1
SLC23A2,9962,1,1
SLC25A17,10478,1,1
SLC25A25,114789,1,1
SLC25A30,253512,1,1
SLC25A33,84275,1,1
SLC25A37,51312,1,1
SLC25A44,9673,1,1
SLC25A51,92014,1,1
SLC26A5,375611,1,1
SLC29A2,3177,1,1
SLC2A1,6513,1,1
SLC2A2,6514,1,1
SLC2A3,6515,1,1
SLC31A1,1317,1,1
SLC33A1,9197,1,1
SLC35A2,7355,1,1
SLC35A5,55032,1,1
SLC35B1,10237,1,1
SLC38A10,124565,1,1
SLC38A2,54407,1,1
SLC3A2,6520,1,1
SLC48A1,55652,1,1
SLC52A1,55065,1,1
SLC5A10,125206,1,1
SLC66A3,130814,1,1
SLC6A13,6540,1,1
SLC7A11,23657,1,1
SLC9A3,6550,1,1
SLC9C1,285335,1,1
SLCO1C1,53919,1,1
SLFN12,55106,1,1
SLIT3,6586,1,1
SLN,6588,1,1
SLU7,10569,1,1
SLX4,84464,1,1
SMAD1,4086,1,1
SMAD6,4091,1,1
SMARCA4,6597,1,1
SMARCE1,6605,1,1
SMG1P1,641298,1,1
SMG7-AS1,284649,1,1
SMIM26,388789,1,1
SMOX,54498,1,1
SMPX,23676,1,1
SMURF1,57154,1,1
SMURF2,64750,1,1
SMYD2,56950,1,1
SNAI1,6615,1,1
SNHG29,125144,1,1
SNIP1,79753,1,1
SNORA11B,100124539,1,1
SNORA50C,677842,1,1
SNORD21,6083,1,1
SNRK,54861,1,1
SNRPE,6635,1,1
SOCS3,9021,1,1
SOCS3A,335409,1,1
SOD-1,174141,1,1
SOD-4,176336,1,1
SORL1,6653,1,1
SORT1,6272,1,1
SOS1,6654,1,1
SOWAHC,65124,1,1
SOX12,6666,1,1
SOX2,6657,1,1
SOX3,6658,1,1
SOX8,30812,1,1
SP7,121340,1,1
SPAG9,9043,1,1
SPATA2L,124044,1,1
SPATS2,65244,1,1
SPC24,147841,1,1
SPCS2,9789,1,1
SPDYA,245711,1,1
SPICE1,152185,1,1
SPINDOC,144097,1,1
SPINK4,27290,1,1
SPIRE1,56907,1,1
SPN,6693,1,1
SPON1,10418,1,1
SPRED2,200734,1,1
SPRR2F,6705,1,1
SPRR2H,20762,1,1
SPRY4,81848,1,1
SPSB1,80176,1,1
SPTLC2,9517,1,1
SPTY2D1,144108,1,1
SRD5A1,6715,1,1
SREBF1,6720,1,1
SRPK2,6733,1,1
SRPRA,6734,1,1
SRSF5,6430,1,1
SRSF9,8683,1,1
ST6GAL1,6480,1,1
STAT2,6773,1,1
STAT4,6775,1,1
STAT6,6778,1,1
STC2,8614,1,1
STK17A,9263,1,1
STK26,51765,1,1
STK39,27347,1,1
STK40,83931,1,1
STT3A,3703,1,1
STX16,8675,1,1
STX2,2054,1,1
STX3,6809,1,1
STX4,6810,1,1
STX6,10228,1,1
STYX,6815,1,1
SUCNR1,56670,1,1
SUGT1,10910,1,1
SULF1,23213,1,1
SULT1A1,6817,1,1
SULT1E1,6783,1,1
SULT2A2,100043194,1,1
SULT4A1,25830,1,1
SUPV3L1,6832,1,1
SUR-7,181707,1,1
SYN2,6854,1,1
SYNE1,23345,1,1
SYT4,6860,1,1
TAB3,257397,1,1
TACC2,10579,1,1
TAF15,8148,1,1
TAF4,6874,1,1
TAF9,6880,1,1
TAP1,6890,1,1
TARDBP,23435,1,0
TATDN2,9797,1,1
TBC1D16,125058,1,1
TBC1D19,55296,1,1
TBPL1,9519,1,1
TBR1,10716,1,1
TBX3,6926,1,1
TCEAL9,51186,1,1
TCF3,6929,1,1
TCF4,6925,1,1
TCP1,6950,1,1
TEFM,79736,1,1
TES,26136,1,1
TFAP2C,7022,1,1
TFF2,7032,1,1
TFPI2,7980,1,1
TGDS,23483,1,1
TGIF1,7050,1,1
THAP1,55145,1,1
THBD,7056,1,1
THEMIS,387357,1,1
THPO,7066,1,1
THRB,7068,1,1
THY1,7070,1,1
TIA1,7072,1,1
TICAM2,353376,1,1
TIMM17A,10440,1,1
TIMP2,7077,1,1
TIMP3,7078,1,1
TIPARP,25976,1,1
TJP1,7082,1,1
TK1,7083,1,1
TLN1,7094,1,1
TLR6,10333,1,1
TM9SF2,9375,1,1
TMC4,147798,1,1
TMEM106A,113277,1,1
TMEM106B,54664,1,1
TMEM117,84216,1,1
TMEM170A,124491,1,1
TMEM204,79652,1,1
TMEM214,54867,1,1
TMEM230,29058,1,1
TMEM35B,100506144,1,1
TMEM50B,757,1,1
TMEM9B,56674,1,1
TMLHE,55217,1,1
TMOD2,29767,1,1
TNC,3371,1,1
TNFRSF10A,8797,1,1
TNFRSF10B,8795,1,1
TNFRSF10D,8793,1,1
TNFRSF12A,51330,1,1
TNFRSF13B,23495,1,1
TNFRSF17,608,1,1
TNFRSF8,943,1,1
TNFSF14,8740,1,1
TNFSF4,7292,1,1
TNFSF9,8744,1,1
TNNC1A,353247,1,1
TNNI2,7136,1,1
TNNI3,7137,1,1
TNNI3K,51086,1,1
TNNT2,7139,1,1
TNNT2A,58071,1,1
TNNT3,7140,1,1
TNPO3,23534,1,1
TNRC18,84629,1,1
TOB2,10766,1,1
TOGARAM2,165186,1,1
TOM1,10043,1,1
TOMM40,10452,1,1
TOP1,7150,1,1
TOP2A,7153,1,1
TOR1B,27348,1,1
TP53INP2,58476,1,1
TPD52L1,7164,1,1
TPI1,7167,1,1
TPM4,7171,1,1
TPST2,8459,1,1
TPX2,22974,1,1
TRA2A,29896,1,1
TRA2B,6434,1,1
TRAF1,7185,1,1
TRAF2,7186,1,1
TRAF4,9618,1,1
TRAF6,7189,1,1
TRAM2,9697,1,1
TRAPPC2B,10597,1,1
TRDN,10345,1,1
TRGC2,6967,1,1
TRHDE,29953,1,1
TRIAP1,51499,1,1
TRIB1,10221,1,1
TRIB3,57761,1,1
TRIM11,81559,1,1
TRIM15,89870,1,1
TRIM26,7726,1,1
TRIM54,57159,1,1
TRIML2,205860,1,1
TRIP13,9319,1,1
TRPA1,8989,1,1
TRPM3,80036,1,1
TRPV5,56302,1,1
TRPV6,55503,1,1
TSC2,7249,1,1
TSC22D2,9819,1,1
TSHZ1,10194,1,1
TSPAN13,27075,1,1
TSPYL2,64061,1,1
TTC22,55001,1,1
TTC33,23548,1,1
TTLL4,9654,1,1
TUBAL3,79861,1,1
TUFM,7284,1,1
TUFT1,7286,1,1
TULP3,7289,1,1
TUT1,64852,1,1
TUT7,79670,1,1
TXNDC5,81567,1,1
TXNRD1,7296,1,1
TXNRD3,114112,1,1
TYMS,7298,1,1
TYR,7299,1,1
TYRP1,7306,1,1
U2AF2,11338,1,1
UBA1,7317,1,1
UBA7,7318,1,1
UBAP1,51271,1,1
UBC,7316,1,1
UBE2B,7320,1,1
UBE2C,11065,1,1
UBE2D3,7323,1,1
UBE2H,7328,1,1
UBE2J1,51465,1,1
UBE2M,9040,1,1
UBQLN1,29979,1,1
UBR2,23304,1,1
UGCG,7357,1,1
UGP2B,334420,1,1
UGT1A3,54659,1,1
UGT2B,24862,1,1
UHRF1,29128,1,1
ULK1,8408,1,1
UPF1,5976,1,1
UPF2,26019,1,1
UPK1B,7348,1,1
UQCC4,283951,1,1
URAH,76974,1,1
USB1,79650,1,1
USE1,55850,1,1
USH1C,10083,1,1
USP18,11274,1,1
USP2,9099,1,1
USP36,57602,1,1
USPL1,10208,1,1
VAMP4,8674,1,1
VASH2,79805,1,1
VCANB,323465,1,1
VDR,7421,1,1
VEGFC,7424,1,1
VEGFD,2277,1,1
VENT,64810,1,1
VPS26B,112936,1,1
VPS37B,79720,1,1
VPS8,23355,1,1
VRK3,51231,1,1
VRTN,55237,1,1
VTA1,51534,1,1
WAPL,23063,1,1
WAS,7454,1,1
WDR20,91833,1,1
WDR26,80232,1,1
WDR46,9277,1,1
WDR72,256764,1,1
WEE1,7465,1,1
WEE2,494551,1,1
WIPF1,7456,1,1
WNT10B,7480,1,1
WNT4,54361,1,1
WSB1,26118,1,1
WT1A,30245,1,1
WWC1,23286,1,1
XNF7.L,397856,1,1
XRCC4,7518,1,1
YAP1,10413,1,1
YBX1,4904,1,1
YPEL1,29799,1,1
YPEL5,51646,1,1
YRDC,79693,1,1
YWHAE,7531,1,1
ZACN,353174,1,1
ZBBX,79740,1,1
ZBTB1,22890,1,1
ZBTB2,57621,1,1
ZBTB20,26137,1,1
ZBTB21,49854,1,1
ZBTB32,27033,1,1
ZC3H12A,80149,1,1
ZC3H18,124245,1,1
ZCCHC7,84186,1,1
ZDBF2,57683,1,1
ZDHHC14,79683,1,1
ZDHHC4,55146,1,1
ZEB2,9839,1,1
ZFP382,233060,1,1
ZKSCAN5,23660,1,1
ZMIZ2,83637,1,1
ZNF124,7678,1,1
ZNF141,7700,1,1
ZNF16,7564,1,1
ZNF174,7727,1,1
ZNF235,9310,1,1
ZNF24,7572,1,1
ZNF251,90987,1,1
ZNF256,10172,1,1
ZNF257,113835,1,1
ZNF263,10127,1,1
ZNF266,10781,1,1
ZNF274,10782,1,1
ZNF275,10838,1,1
ZNF296,162979,1,1
ZNF304,57343,1,1
ZNF32,7580,1,1
ZNF331,55422,1,1
ZNF337,26152,1,1
ZNF341,84905,1,1
ZNF394,84124,1,1
ZNF408,79797,1,1
ZNF410,57862,1,1
ZNF473,25888,1,1
ZNF480,147657,1,1
ZNF486,90649,1,1
ZNF550,162972,1,1
ZNF57,126295,1,1
ZNF574,64763,1,1
ZNF594,84622,1,1
ZNF622,90441,1,1
ZNF627,199692,1,1
ZNF696,79943,1,1
ZNF746,155061,1,1
ZNF75A,7627,1,1
ZNF821,55565,1,1
ZP3B,64692,1,1
ZSCAN26,7741,1,1
ZSCAN5A,79149,1,1
ZSWIM6,57688,1,1
ZWILCH,55055,1,1
ZXDB,158586,1,1
ZYX,7791,1,1
