Gene Symbol,Gene ID,Interaction Count,Organism Count
MIR335,442904,1,1
MIR34C,407042,1,1
MIR431,574038,1,1
MIR448,554212,1,1
MIR449A,554213,1,1
MIR4516,100616258,1,1
MIR503HG,84848,1,1
MIR651,723779,1,1
MIR675,100033819,1,1
MIR7213,102465699,1,1
MIR9-1HG,10485,1,1
MIRR,39441,1,1
MIS18A,54069,1,1
MIXL1,83881,1,1
MKRN1,23608,1,1
MLC-C,31474,1,1
MMP17,4326,1,1
MND1,84057,1,1
MOAP1,64112,1,1
MOB4,25843,1,1
MOGS,7841,1,1
MPC2,25874,1,1
MPDU1,9526,1,1
MPEG1,219972,1,1
MPHOSPH9,10198,1,1
MPPE1,65258,1,1
MPST,4357,1,1
MPV17L2,84769,1,1
MRM1,79922,1,1
MRM2,29960,1,1
MROH1,727957,1,1
MROH2B,133558,1,1
MROH6,642475,1,1
MRPL15,29088,1,1
MRPL23,6150,1,1
MRPL4,51073,1,1
MRPL45,84311,1,1
MRPL47,57129,1,1
MRPL51,51258,1,1
MRPL9,65005,1,1
MRPS10,55173,1,1
MRPS11,64963,1,1
MRPS12,6183,1,1
MRPS16,51021,1,1
MRPS18C,51023,1,1
MSANTD2,79684,1,1
MSI2,124540,1,1
MSL3,10943,1,1
MSP300,3771968,1,1
MSRB1,51734,1,1
MT1X,4501,1,1
MT4,84560,1,1
MTA1,9112,1,1
MTA2,9219,1,1
MTB,249938,1,1
MTFR1,9650,1,1
MTHFD1,4522,1,1
MTHFSD,64779,1,1
MTIF3,219402,1,1
MTL-2,179899,1,1
MTMR14,64419,1,1
MTNAP1,55028,1,1
MTRNR2L10,100463488,1,1
MTRNR2L2,100462981,1,1
MTRNR2L8,100463486,1,1
MXRA7,439921,1,1
MYH6,4624,1,1
MYO16,23026,1,1
MYO1E,4643,1,1
MYRF,745,1,1
MZT1,440145,1,1
MZT2B,80097,1,1
N4BP3,23138,1,1
NAA15,80155,1,1
NABP2,79035,1,1
NACA,4666,1,1
NADK2,133686,1,1
NADSYN1,55191,1,1
NALF1,728215,1,1
NAMPT,10135,1,1
NANOS1,340719,1,1
NANS,54187,1,1
NAP1L5,266812,1,1
NAPB,63908,1,1
NAPG,8774,1,1
NAT10,55226,1,1
NBAS,51594,1,1
NBL1,4681,1,1
NBR1,4077,1,1
NCAM2,4685,1,1
NCAPD3,23310,1,1
NCAPG,64151,1,1
NCAPH,23397,1,1
NCBP1,4686,1,1
NCBP3,55421,1,1
NCF2,4688,1,1
NCKAP1,10787,1,1
NCLN,56926,1,1
NCOA1,8648,1,1
NCOA5,57727,1,1
NCS1,23413,1,1
NDRG4,65009,1,1
NDUFA1,4694,1,1
NDUFB3,4709,1,1
NDUFS2,4720,1,1
NDUFV3,4731,1,1
NEAT1,283131,1,1
NEBL,10529,1,1
NECAP1,25977,1,1
NEDD4L,23327,1,1
NEIL2,252969,1,1
NEIL3,55247,1,1
NEK6,10783,1,1
NELFE,7936,1,1
NENF,29937,1,1
NEO1,4756,1,1
NETB,32400,1,1
NEUROD2,4761,1,1
NEUROD4,58158,1,1
NEXMIF,340533,1,1
NFATC1,4772,1,1
NFATC4,4776,1,1
NFIX,4784,1,1
NFRKB,4798,1,1
NGEF,25791,1,1
NGRN,51335,1,1
NHERF2,9351,1,1
NHLH1,4807,1,1
NIN,51199,1,1
NINJ1,4814,1,1
NINL,22981,1,1
NIPAL3,57185,1,1
NKD1,85407,1,1
NKIRAS1,28512,1,1
NKIRAS2,28511,1,1
NKX2-6,137814,1,1
NLGN2,57555,1,1
NLK,51701,1,1
NLRP14,338323,1,1
NMNAT3,349565,1,1
NMUR1,10316,1,1
NNAT,4826,1,1
NOG,9241,1,1
NOL3,8996,1,1
NOLC1,9221,1,1
NOMO1,23420,1,1
NONO,4841,1,1
NOP2,4839,1,1
NOP53,29997,1,1
NOSIP,51070,1,1
NPB,256933,1,1
NPIPA1,9284,1,1
NPLOC4,55666,1,1
NPPC,4880,1,1
NPR2,4882,1,1
NPTN,27020,1,1
NPTX1,4884,1,1
NPTXR,23467,1,1
NPY2R,4887,1,1
NR0B1,190,1,1
NR1D1,9572,1,1
NR2E3,10002,1,1
NR4A2,4929,1,1
NR5A2,2494,1,1
NRCAM,4897,1,1
NREP,9315,1,1
NRG3,10718,1,1
NRIP3,56675,1,1
NRK,203447,1,1
NRL,4901,1,1
NRXN1,9378,1,1
NRXN2A,558326,1,1
NSD1,64324,1,1
NSD2,7468,1,1
NSD3,54904,1,1
NSMCE4A,54780,1,1
NSUN2,54888,1,1
NSUN5,55695,1,1
NT5C,30833,1,1
NT5C2,22978,1,1
NT5C3,107569,1,1
NT5C3A,51251,1,1
NUBP1,4682,1,1
NUCB1,4924,1,1
NUDCD3,23386,1,1
NUP205,23165,1,1
NUP98,4928,1,1
NVL,4931,1,1
NXF1,10482,1,1
NXN,64359,1,1
NXPE3,91775,1,1
NXPH4,11247,1,1
NYAP2,57624,1,1
OAT,4942,1,1
ODF1,4956,1,1
ODF2,4957,1,1
OGDHL,55753,1,1
OGFOD1,55239,1,1
OGFRL1,79627,1,1
OLA1,29789,1,1
OLFM3,118427,1,1
OLIG1,116448,1,1
OLIG2,10215,1,1
OMD,4958,1,1
OPCML,4978,1,1
OPRM1,4988,1,1
OR10A4,283297,1,1
OR2L1P,26247,1,1
OR6A2,8590,1,1
OR7E156P,283491,1,1
OR7E37P,100506759,1,1
ORAI1,84876,1,1
ORAI2,80228,1,1
ORAI3,93129,1,1
ORC4,5000,1,1
ORM1,5004,1,1
ORM2,5005,1,1
OS9,10956,1,1
OSBPL1A,114876,1,1
OSBPL9,114883,1,1
OSMR,9180,1,1
OSTM1,28962,1,1
OTOS,150677,1,1
OTUD7A,161725,1,1
OTULIN,90268,1,1
OXCT2A,64059,1,1
OXR1,55074,1,1
P2RX5,5026,1,1
P2RX6,9127,1,1
P2RY1,5028,1,1
P3H2,55214,1,1
P4HA2,8974,1,1
P4HTM,54681,1,1
PABPC1,26986,1,1
PABPN1,8106,1,1
PACS1,55690,1,1
PACS2,23241,1,1
PADI2,11240,1,1
PADI4,23569,1,1
PAFAH1B1,5048,1,1
PAGR1,79447,1,1
PAICS,10606,1,1
PAIP2B,400961,1,1
PAK6,56924,1,1
PALM2AKAP2,445815,1,1
PANTR1,100506421,1,1
PANX2,56666,1,1
PAPOLA,10914,1,1
PAQR3,152559,1,1
PAQR5,54852,1,1
PARP11,57097,1,1
PARP2,10038,1,1
PARS2,25973,1,1
PAX2,5076,1,1
PAX8,7849,1,1
PAXBP1,94104,1,1
PCBP2,5094,1,1
PCDHA4,56144,1,1
PCDHA6,56142,1,1
PCDHAC2,56134,1,1
PCDHB11,56125,1,1
PCDHB15,56121,1,1
PCDHB5,26167,1,1
PCDHB8,56128,1,1
PCDHGC3,5098,1,1
PCIF1,63935,1,1
PCM1,5108,1,1
PCP4L1,654790,1,1
PCSK1N,27344,1,1
PDCD1,5133,1,1
PDCD2,5134,1,1
PDCD4,27250,1,1
PDCL,5082,1,1
PDCL3,79031,1,1
PDE4A,5141,1,1
PDE6B,5158,1,1
PDE7A,5150,1,1
PDE7B,27115,1,1
PDE9A,5152,1,1
PDFR,31234,1,1
PDHX,8050,1,1
PDIA3,2923,1,1
PDK1,5163,1,1
PDK4,5166,1,1
PDLIM5,10611,1,1
PDPK1,5170,1,1
PDS5A,23244,1,1
PDXK,8566,1,1
PDXP,57026,1,1
PDZD8,118987,1,1
PDZRN3,23024,1,1
PEA15,8682,1,1
PEF1,553115,1,1
PEG10,23089,1,1
PEG13,359809,1,1
PELI3,246330,1,1
PELO,53918,1,1
PER1,5187,1,1
PER3,8863,1,1
PEX2,5828,1,1
PEX5,5830,1,1
PEX6,5190,1,1
PFKFB2,5208,1,1
PFN2,5217,1,1
PFN4,375189,1,1
PGA3,643834,1,1
PGA4,643847,1,1
PGAM1,5223,1,1
PGCKA1,55286,1,1
PGD,5226,1,1
PGK2,5232,1,1
PGLYRP1,8993,1,1
PGLYRP3,114771,1,1
PGM2L1,283209,1,1
PHAX,51808,1,1
PHB1,5245,1,1
PHB2,11331,1,1
PHC2,1912,1,1
PHF1,5252,1,1
PHF20,51230,1,1
PHF21B,112885,1,1
PHF24,23349,1,1
PHF5A,84844,1,1
PHKB,5257,1,1
PHLDA3,23612,1,1
PHLPP2,23035,1,1
PHYHIP,9796,1,1
PI4KB,5298,1,1
PIF1,80119,1,1
PIGZ,80235,1,1
PIK3CB,5291,1,1
PIK3R1,5295,1,1
PIMREG,54478,1,1
PIP,5304,1,1
PIP4P2,55529,1,1
PIR,8544,1,1
PITPNM2,57605,1,1
PITPNM3,83394,1,1
PKC53E,48311,1,1
PKD2L2,27039,1,1
PLA2G12A,81579,1,1
PLA2G15,23659,1,1
PLA2G4C,8605,1,1
PLAAT3,11145,1,1
PLAC8,51316,1,1
PLAGL2,5326,1,1
PLCB1,23236,1,1
PLCD3,113026,1,1
PLD5,200150,1,1
PLD6,201164,1,1
PLEC,5339,1,1
PLEKHA8,84725,1,1
PLGRKT,55848,1,1
PLIN3,10226,1,1
PLP1,5354,1,1
PLPBP,11212,1,1
PLPP6,403313,1,1
PLPPR4,9890,1,1
PLS3,5358,1,1
PLSCR4,57088,1,1
PLXDC2,84898,1,1
PLXNA4,91584,1,1
PLXND1,23129,1,1
PMP2,5375,1,1
PNCK,139728,1,1
PNISR,25957,1,1
PNMA3,29944,1,1
PNMA5,114824,1,1
PNMA6A,84968,1,1
PNMA8B,57469,1,1
PNOC,5368,1,1
PNPO,55163,1,1
PODXL,5420,1,1
PODXL2,50512,1,1
POGK,57645,1,1
POLDIP3,84271,1,1
POLQ,10721,1,1
POLR1B,84172,1,1
POLR3B,55703,1,1
POMC,5443,1,1
POR,5447,1,1
POSTN,10631,1,1
POU2F1,5451,1,1
POU3F2,5454,1,1
POU4F2,5458,1,1
POU5F1,5460,1,1
PPAP2A,100164616,1,1
PPARA,5465,1,1
PPFIA1,8500,1,1
PPFIA2,8499,1,1
PPFIA4,8497,1,1
PPFIBP2,8495,1,1
PPIC,5480,1,1
PPM1G,5496,1,1
PPM1J,333926,1,1
PPM1K,152926,1,1
PPP1CA,5499,1,1
PPP1R10,5514,1,1
PPP1R16B,26051,1,1
PPP1R3C,5507,1,1
PPP2CB,5516,1,1
PPP2R1A,5518,1,1
PPP2R2B,5521,1,1
PPP2R2C,5522,1,1
PPP2R3C,55012,1,1
PPP2R5A,5525,1,1
PPP2R5C,5527,1,1
PPP4C,5531,1,1
PPP4R1,9989,1,1
PPP6C,5537,1,1
PPP6R1,22870,1,1
PPWD1,23398,1,1
PRDM11,56981,1,1
PREP,5550,1,1
PREPL,9581,1,1
PRICKLE2,166336,1,1
PRKAA2,5563,1,1
PRKAB2,5565,1,1
PRKACA,5566,1,1
PRKACB,5567,1,1
PRKAG2,51422,1,1
PRKAR1B,5575,1,1
PRKCG,5582,1,1
PRKCI,5584,1,1
PRKG1,5592,1,1
PRKG2,5593,1,1
PRM1,5619,1,1
PRM3,58531,1,1
PRMT2,3275,1,1
PRMT6,55170,1,1
PRMT9,90826,1,1
PRNP,5621,1,1
PROSER1,80209,1,1
PROX1,5629,1,1
PRPF40A,55660,1,1
PRR11,55771,1,1
PRRG1,5638,1,1
PRRT1,80863,1,1
PRSS3,5646,1,1
PRSS53,339105,1,1
PRSS55,203074,1,1
PRTG,283659,1,1
PRUNE1,58497,1,1
PRUNE2,158471,1,1
PSD,5662,1,1
PSG6,5675,1,1
PSMA5,5686,1,1
PSMB2,5690,1,1
PSMC2,5701,1,1
PSMC3,5702,1,1
PSMC4,5704,1,1
PSMD1,5707,1,1
PSMD13,5719,1,1
PSMD4,5710,1,1
PSMD5,5711,1,1
PSTPIP1,9051,1,1
PTBP1,5725,1,1
PTCH1,5727,1,1
PTEN,5728,1,1
PTGDS,5730,1,1
PTGR1,22949,1,1
PTH1R,5745,1,1
PTHLH,5744,1,1
PTK2B,2185,1,1
PTP4A3,11156,1,1
PTPMT1,114971,1,1
PTPN23,25930,1,1
PTPN7,5778,1,1
PTPRC,5788,1,1
PTPRG,5793,1,1
PTPRM,5797,1,1
PTPRN,5798,1,1
PTPRN2,5799,1,1
PTPRR,5801,1,1
PTPRZ1,5803,1,1
PTS,5805,1,1
PUF60,22827,1,1
PVR,5817,1,1
PVT1,5820,1,1
PZP,5858,1,1
QARS1,5859,1,1
QPCT,25797,1,1
QTRT2,79691,1,1
RAB11FIP2,22841,1,1
RAB11FIP4,84440,1,1
RAB11FIP5,26056,1,1
RAB12,201475,1,1
RAB15,376267,1,1
RAB1A,5861,1,1
RAB26,25837,1,1
RAB27B,5874,1,1
RAB3B,5865,1,1
RAB3C,115827,1,1
RAB3GAP1,22930,1,1
RAB3IL1,5866,1,1
RAB5C,5878,1,1
RAB6A,5870,1,1
RAB6B,51560,1,1
RAB7L1,419836,1,1
RAB8A,4218,1,1
RABGAP1,23637,1,1
RABGAP1L,9910,1,1
RABL6,55684,1,1
RAC3,5881,1,1
RAD18,56852,1,1
RAD23B,5887,1,1
RAD54L,8438,1,1
RAI14,26064,1,1
RALGDS,5900,1,1
RALGPS1,9649,1,1
RALY,22913,1,1
RAMP2,10266,1,1
RANGAP1,5905,1,1
RAP1B,5908,1,1
RAP1GAP,5909,1,1
RAP1GDS1,5910,1,1
RAPGEF6,51735,1,1
RARS1,5917,1,1
RASEF,158158,1,1
RASGEF1A,221002,1,1
RASGEF1C,255426,1,1
RASGRP2,10235,1,1
RASL11A,387496,1,1
RASSF4,83937,1,1
RASSF7,8045,1,1
RAVER1,125950,1,1
RAX2,84839,1,1
RBBP8,5932,1,1
RBFOX1,54715,1,1
RBM26,64062,1,1
RBM3,5935,1,1
RBM42,79171,1,1
RBM47,54502,1,1
RBM5,10181,1,1
RBM6,10180,1,1
RBMS1,5937,1,1
RBMX,27316,1,1
RCBTB2,1102,1,1
RCC1,1104,1,1
RCC1L,81554,1,1
RCC2,55920,1,1
RDH11,51109,1,1
RDH13,112724,1,1
RECQ4,53438,1,1
RECQL4,9401,1,1
REEP5,7905,1,1
RESILIN,36880,1,1
RETREG1,54463,1,1
RETREG2,79137,1,1
REV3L,5980,1,1
RFC3,5983,1,1
RFK,55312,1,1
RFLNA,144347,1,1
RFLNB,359845,1,1
RFPL1,5988,1,1
RFPL2,10739,1,1
RFT1,91869,1,1
RFTN1,23180,1,1
RFWD3,55159,1,1
RFX3,5991,1,1
RGS10,6001,1,1
RGS6,9628,1,1
RGS7,6000,1,1
RH4,39887,1,1
RHBDL1,9028,1,1
RHEB,6009,1,1
RHOC,389,1,1
RHOT2,89941,1,1
RHOXF1,158800,1,1
RHPN2,85415,1,1
RIBC2,26150,1,1
RIC8A,60626,1,1
RIMBP2,23504,1,1
RIMS1,22999,1,1
RIPK2,8767,1,1
RLIG1,91298,1,1
RMDN2,151393,1,1
RMDN3,55177,1,1
RMP64,25871,1,1
RNASEH2A,10535,1,1
RNASEH2C,84153,1,1
RND3,390,1,1
RNF113A,7737,1,1
RNF135,84282,1,1
RNF146,81847,1,1
RNF157,114804,1,1
RNF187,149603,1,1
RNF19B,127544,1,1
RNF208,727800,1,1
RNF220,55182,1,1
RNF38,152006,1,1
RNF6,6049,1,1
RNF7,9616,1,1
RNH1,6050,1,1
RNU2-63P,106480225,1,1
RNVU1-28,124904616,1,1
ROBO1,6091,1,1
RORC,6097,1,1
RPA1,6117,1,1
RPH3A,22895,1,1
RPH3AL,9501,1,1
RPL10,6134,1,1
RPL10A,4736,1,1
RPL18,6141,1,1
RPL19,6143,1,1
RPL23,9349,1,1
RPL23A,6147,1,1
RPL24,6152,1,1
RPL26,6154,1,1
RPL29,6159,1,1
RPL3,6122,1,1
RPL31,6160,1,1
RPL34,6164,1,1
RPL36A,6173,1,1
RPL3L,6123,1,1
RPL4,6124,1,1
RPL5,6125,1,1
RPL7,6129,1,1
RPL7A,6130,1,1
RPN2,6185,1,1
RPRD2,23248,1,1
RPS10,6204,1,1
RPS11,6205,1,1
RPS14,6208,1,1
RPS15A,6210,1,1
RPS16,6217,1,1
RPS2,6187,1,1
RPS26,6231,1,1
RPS27,6232,1,1
RPS3,6188,1,1
RPS4X,6191,1,1
RPS6,6194,1,1
RPS6KA2,6196,1,1
RPS6KL1,83694,1,1
RPS7,6201,1,1
RPS8,6202,1,1
RRM1,6240,1,1
RRM2B,50484,1,1
RRN3P1,730092,1,1
RRP36,88745,1,1
RSH,32253,1,1
RSPH9,221421,1,1
RSPRY1,89970,1,1
RTCB,51493,1,1
RTN3,10313,1,1
RTN4IP1,84816,1,1
RTN4RL1,146760,1,1
RTN4RL2,349667,1,1
RTRAF,51637,1,1
RTTN,25914,1,1
RUNX1T1,862,1,1
RUSC1-AS1,284618,1,1
RUVBL2,10856,1,1
RYR3,6263,1,1
S100A11,6282,1,1
S100A16,140576,1,1
S100A9,6280,1,1
S1PR1,1901,1,1
SAAL1,113174,1,1
SALL4,57167,1,1
SAMD1,90378,1,1
SAMD12,401474,1,1
SAMD8,142891,1,1
SAMM50,25813,1,1
SANBR,84542,1,1
SAP18,10284,1,1
SAP30BP,29115,1,1
SAR1B,51128,1,1
SARAF,51669,1,1
SARNP,84324,1,1
SARS1,6301,1,1
SAT1,6303,1,1
SAT2,112483,1,1
SATB1,6304,1,1
SATB2,23314,1,1
SBF1,6305,1,1
SCAF4,57466,1,1
SCAMP2,10066,1,1
SCAMP5,192683,1,1
SCARB1,949,1,1
SCARNA2,677766,1,1
SCD1,20249,1,1
SCG2,7857,1,1
SCG3,29106,1,1
SCGB1D2,10647,1,1
SCGN,10590,1,1
SCML4,256380,1,1
SCN2A,6326,1,1
SCN3B,55800,1,1
SCNN1D,6339,1,1
SCOC,60592,1,1
SDC4,6385,1,1
SDF4,51150,1,1
SDHC,6391,1,1
SDR42E1,93517,1,1
SDR9C7,121214,1,1
SEC14L4,284904,1,1
SEC31A,22872,1,1
SECISBP2,79048,1,1
SEL1L,6400,1,1
SELENON,57190,1,1
SELENOP,6414,1,1
SEMA3B,7869,1,1
SEMA4G,57715,1,1
SEMA6B,10501,1,1
SEMA6D,80031,1,1
SEP15,100162101,1,1
SEPHS1,22929,1,1
SEPTIN7,989,1,1
SEPTIN9,10801,1,1
SEPW1,100462742,1,1
SERBP1,26135,1,1
SERINC3,10955,1,1
SERINC5,256987,1,1
SERPINA1,5265,1,1
SERPINA10,51156,1,1
SERPINA6,866,1,1
SERPINB3,6317,1,1
SERPINB5,5268,1,1
SERPINB6,5269,1,1
SERPINE2,5270,1,1
SERPINF2,5345,1,1
SERPINI1,5274,1,1
SET,6418,1,1
SETBP1,26040,1,1
SETD5,55209,1,1
SEZ6L,23544,1,1
SEZ6L2,26470,1,1
SF3B3,23450,1,1
SFMBT2,57713,1,1
SFPQ,6421,1,1
SFT2D3,84826,1,1
SFXN1,94081,1,1
SGCB,6443,1,1
SGCE,8910,1,1
SH2D3C,10044,1,1
SH3BGR,6450,1,1
SH3BP2,6452,1,1
SH3GL2,6456,1,1
SH3GL3,6457,1,1
SH3PXD2A,9644,1,1
SH3PXD2B,285590,1,1
SHANK1,50944,1,1
SHANK2,22941,1,1
SHC2,25759,1,1
SHC3,53358,1,1
SHFL,55337,1,1
SHHA,30269,1,1
SHISA4,149345,1,1
SHISA6,388336,1,1
SHISAL1,85352,1,1
SHISAL2A,348378,1,1
SHROOM1,134549,1,1
SHTN1,57698,1,1
SIAH2,6478,1,1
SIGLEC7,27036,1,1
SIK1,150094,1,1
SINHCAF,58516,1,1
SIPA1L3,23094,1,1
SIVA1,10572,1,1
SIX2,10736,1,1
SKA2,348235,1,1
SKA3,221150,1,1
SKIC3,9652,1,1
SKIC8,80349,1,1
SKIDA1,387640,1,1
SLAIN2,57606,1,1
SLC12A4,6560,1,1
SLC12A5,57468,1,1
SLC13A1,6561,1,0
SLC16A9,220963,1,1
SLC16A9A,795588,1,1
SLC17A7,57030,1,1
SLC17A8,246213,1,1
SLC1A1,6505,1,1
SLC1A6,6511,1,1
SLC22A11,55867,1,1
SLC22A17,51310,1,1
SLC22A23,63027,1,1
SLC23A2,9962,1,1
SLC24A3,57419,1,1
SLC25A23,79085,1,1
SLC25A27,9481,1,1
SLC25A4,291,1,1
SLC26A11,284129,1,1
SLC26A6,65010,1,1
SLC27A2,11001,1,1
SLC27A6,28965,1,1
SLC2A13,114134,1,1
SLC2A2,6514,1,1
SLC2A4,6517,1,1
SLC2A4RG,56731,1,1
SLC2A5,6518,1,1
SLC30A1,7779,1,1
SLC30A3,7781,1,1
SLC30A4,7782,1,1
SLC30A6,55676,1,1
SLC32A1,140679,1,1
SLC35A2,7355,1,1
SLC35A4,113829,1,1
SLC35D2,11046,1,1
SLC35E4,339665,1,1
SLC35F1,222553,1,1
SLC35G2,80723,1,1
SLC38A10,124565,1,1
SLC38A12,54868,1,1
SLC38A4,55089,1,1
SLC39A1,27173,1,1
SLC39A10,57181,1,1
SLC39A13,91252,1,1
SLC39A14,23516,1,1
SLC39A3,29985,1,1
SLC3A2,6520,1,1
SLC41A1,254428,1,1
SLC41A2,84102,1,1
SLC45A3,85414,1,1
SLC47A2,146802,1,1
SLC4A1AP,22950,1,1
SLC4A7,9497,1,1
SLC51B,123264,1,1
SLC5A1,6523,1,1
SLC6A11,6538,1,1
SLC6A17,388662,1,1
SLC6A18,348932,1,1
SLC6A6,6533,1,1
SLC6A7,6534,1,1
SLC7A14,57709,1,1
SLC7A4,6545,1,1
SLC8A3,6547,1,1
SLC9A5,6553,1,1
SLC9A6,10479,1,1
SLC9A7,84679,1,1
SLCO3A1,28232,1,1
SLCO4A1,28231,1,1
SLIRP,81892,1,1
SLIT1,6585,1,1
SLITRK2,84631,1,1
SLITRK4,139065,1,1
SLN,6588,1,1
SMARCA2,6595,1,1
SMARCA5,8467,1,1
SMARCAL1,50485,1,1
SMARCB1,6598,1,1
SMARCC1,6599,1,1
SMARCC2,6601,1,1
SMARCD1,6602,1,1
SMARCD3,6604,1,1
SMARCE1,6605,1,1
SMC1A,8243,1,1
SMC1B,27127,1,1
SMC4,10051,1,1
SMCP,4184,1,1
SMIM12,113444,1,1
SMIM13,221710,1,1
SMIM7,79086,1,1
SMOX,54498,1,1
SMPD1,6609,1,1
SMPD4,55627,1,1
SMR3B,10879,1,1
SMTNL2,342527,1,1
SMU1,55234,1,1
SMUG1,23583,1,1
SNAP91,9892,1,1
SNCB,6620,1,1
SND1,27044,1,1
SNHG25,105376843,1,1
SNHG28,284677,1,1
SNHG32,50854,1,1
SNORA13,654322,1,1
SNORA50C,677842,1,1
SNORA59A,677885,1,1
SNORA64,26784,1,1
SNORA65,26783,1,1
SNORA72,26775,1,1
SNRK,54861,1,1
SNRPA1,6627,1,1
SNRPC,6631,1,1
SNRPG,6637,1,1
SNRPN,6638,1,1
SNTA1,6640,1,1
SNTG1,54212,1,1
SNU13,4809,1,1
SNW1,22938,1,1
SNX10,29887,1,1
SNX17,9784,1,1
SOBP,55084,1,1
SORBS1,10580,1,1
SORBS2,8470,1,1
SORCS1,114815,1,1
SORT1,6272,1,1
SOS2,6655,1,1
SOWAHC,65124,1,1
SOX10,6663,1,1
SOX13,9580,1,1
SOX17,64321,1,1
SOX21,11166,1,1
SOX6,55553,1,1
SP5,389058,1,1
SP7,121340,1,1
SPACA7,122258,1,1
SPAG16,79582,1,1
SPARC,6678,1,1
SPARCL1,8404,1,1
SPATA18,132671,1,1
SPATA20,64847,1,1
SPATA21,374955,1,1
SPATS2,65244,1,1
SPATS2L,26010,1,1
SPETEX2B,497084,1,1
SPETEX2D,364260,1,1
SPETEX2F,316940,1,1
SPG11,80208,1,1
SPG7,6687,1,1
SPHK2,56848,1,1
SPINDOC,144097,1,1
SPINT2,10653,1,1
SPIRE1,56907,1,1
SPMIP5,143379,1,1
SPOCK,40495,1,1
SPP2,6694,1,1
SPR,6697,1,1
SPRED1,161742,1,1
SPRED2,200734,1,1
SPRN,503542,1,1
SPRYD7,57213,1,1
SPTAN1,6709,1,1
SPTB,6710,1,1
SPTBN1,6711,1,1
SPTBN4,57731,1,1
SQLE,6713,1,1
SRCIN1,80725,1,1
SRD5A1,6715,1,1
SRGAP2,23380,1,1
SRPK1,6732,1,1
SRPK2,6733,1,1
SRPX2,27286,1,1
SRSF3,6428,1,1
SRSF9,8683,1,1
SRXN1,140809,1,1
SRY,6736,1,1
SS18,6760,1,1
SS18L1,26039,1,1
SSH1,54434,1,1
SSNA1,8636,1,1
SSPN,8082,1,1
SSR1,6745,1,1
SSR2,6746,1,1
SSRP1,6749,1,1
ST3GAL4,6484,1,1
ST3GAL5,8869,1,1
ST6GALNAC1,55808,1,1
ST6GALNAC2,10610,1,1
ST7L,54879,1,1
ST8SIA4,7903,1,1
ST8SIA5,29906,1,1
STARD10,10809,1,1
STARD3,10948,1,1
STARD3NL,83930,1,1
STAT5B,6777,1,1
STAT6,6778,1,1
STAU2,27067,1,1
STC1,6781,1,1
STIM2,57620,1,1
STK16,8576,1,1
STK26,51765,1,1
STK36,27148,1,1
STK38,11329,1,1
STK38L,23012,1,1
STMN1,3925,1,1
STN1,79991,1,1
STOML1,9399,1,1
STON2,85439,1,1
STPG1,90529,1,1
STPG2,285555,1,1
STX12,23673,1,1
STX1B,112755,1,1
STXBP1,6812,1,1
SUGCT,79783,1,1
SULT4A1,25830,1,1
SUN5,140732,1,1
SURF6,6838,1,1
SUSD2,56241,1,1
SUSD4,55061,1,1
SUV39H2,79723,1,1
SV2B,9899,1,1
SYBU,55638,1,1
SYNE1,23345,1,1
SYNE2,23224,1,1
SYNGAP1,8831,1,1
SYNGR1,9145,1,1
SYNGR3,9143,1,1
SYNJ1,8867,1,1
SYNM,23336,1,1
SYNPR,132204,1,1
SYPL1,6856,1,1
SYT12,91683,1,1
SYT17,51760,1,1
SYT4,6860,1,1
SYT7,9066,1,1
TAC1,6863,1,1
TAC4,255061,1,1
TACC2,10579,1,1
TACC3,10460,1,1
TAF1B,9014,1,1
TAF2,6873,1,1
TAF4,6874,1,1
TAGLN2,8407,1,1
TAP2,6891,1,1
TAPBP,6892,1,1
TAPT1-AS1,202020,1,1
TAS2R41,259287,1,1
TASOR2,54906,1,1
TBC1D12,23232,1,1
TBC1D16,125058,1,1
TBC1D7,51256,1,1
TBC1D9,23158,1,1
TBKBP1,9755,1,1
TBX3OS2,433944,1,1
TBXA2R,6915,1,1
TBXT,6862,1,1
TC2N,123036,1,1
TCAF1,9747,1,1
TCF12,6938,1,1
TCF15,6939,1,1
TCF4,6925,1,1
TCP1,6950,1,1
TCP10L,140290,1,1
TCTN1,79600,1,1
TCTN2,79867,1,1
TDG,6996,1,1
TDRD12,91646,1,1
TDRKH,11022,1,1
TEAD2,8463,1,1
TEDC2,80178,1,1
TEKT2,27285,1,1
TEKT4,150483,1,1
TEN-A,32183,1,1
TERF1,7013,1,1
TERF2,7014,1,1
TET1,80312,1,1
TEX12,56158,1,1
TEX261,113419,1,1
TEX264,51368,1,1
TEX36,387718,1,1
TFAP2B,7021,1,1
TFB2M,64216,1,1
TFDP2,7029,1,1
TFPI,7035,1,1
TGFB2,7042,1,1
TGFBI,7045,1,1
TGFBR1,7046,1,1
TGFBR2,7048,1,1
TH,7054,1,1
THBS2,7058,1,1
THBS3,7059,1,1
THOC5,8563,1,1
THOC6,79228,1,1
THOP1,7064,1,1
THRA,7067,1,1
TIA1,7072,1,1
TIAM2,26230,1,1
TIMM10B,26515,1,1
TIMM8B,26521,1,1
TIMP2,7077,1,1
TIMP4,7079,1,1
TINF2,26277,1,1
TIPARP,25976,1,1
TIPRL,261726,1,1
TJAP1,93643,1,1
TKT,7086,1,1
TLE2,7089,1,1
TLR2,7097,1,1
TLX3,30012,1,1
TM2D3,80213,1,1
TM4SF5,9032,1,1
TM7SF3,51768,1,1
