Gene Symbol,Gene ID,Interaction Count,Organism Count
MAP4K2,5871,2,2
MAPK10,5602,2,1
MAPK13,5603,2,2
MAPRE1,22919,2,1
MARS2,92935,2,2
MAST4,375449,2,1
MASTL,84930,2,2
MAT2B,27430,2,1
MATCAP2,23366,2,1
MATR3,9782,2,1
MAVS,57506,2,2
MAZ,4150,2,1
MBD4,8930,2,2
MBD6,114785,2,2
MCAT,27349,2,2
MCCC1,56922,2,1
MCM5,4174,2,2
MCM8,84515,2,2
MCOLN1,57192,2,1
MCU,90550,2,2
MDH2,4191,2,2
MDK,4192,2,1
MECOM,2122,2,2
MED14,9282,2,2
MED15,51586,2,2
MED27,9442,2,1
MEF2A,4205,2,1
MEG3,55384,2,2
MEIS1,4211,2,2
MEK-1,181004,2,1
MESP1,55897,2,1
METAP2,10988,2,1
METTL17,64745,2,2
METTL18,92342,2,2
MEX3C,51320,2,2
MFHAS1,9258,2,2
MGAT3,4248,2,2
MGAT4A,11320,2,1
MGAT4B,11282,2,2
MGP,4256,2,2
MGST3,4259,2,2
MHC,35007,2,1
MIB1,57534,2,2
MICAL2,9645,2,2
MICU1,10367,2,1
MICU3,286097,2,2
MIER3,166968,2,1
MIGA2,84895,2,1
MILR1,284021,2,2
MINDY3,80013,2,2
MINDY4,84182,2,1
MIR1,100314077,2,1
MIR107,406901,2,1
MIR1247,100302145,2,2
MIR125A,406910,2,2
MIR132,406921,2,2
MIR133B,442890,2,2
MIR148A,406940,2,1
MIR151,387169,2,2
MIR182,406958,2,1
MIR195,406971,2,1
MIR19B2,406981,2,2
MIR203,387199,2,1
MIR208B,100126336,2,1
MIR224,407009,2,2
MIR27B,407019,2,1
MIR29A,407021,2,1
MIR30A,407029,2,1
MIR30E,407034,2,1
MIR32,407036,2,2
MIR342,442909,2,2
MIR345,442910,2,2
MIR34B,407041,2,1
MIR375,494324,2,2
MIR384,494333,2,2
MIR452,574412,2,2
MIR499A,574501,2,1
MIR505,574508,2,1
MIR532,693124,2,1
MIR539,664612,2,2
MIR551B,693136,2,1
MIR874,100126343,2,2
MIR98,407054,2,1
MIRLET7B,406884,2,1
MIRLET7G,406890,2,2
MITD1,129531,2,2
MKKS,8195,2,2
MLH3,27030,2,2
MLLT10,8028,2,2
MLLT11,10962,2,2
MLLT3,4300,2,1
MLPH,79083,2,2
MLXIP,22877,2,2
MLXIPL,51085,2,2
MMAB,326625,2,1
MME,4311,2,1
MMP10,4319,2,2
MMP13A,387293,2,1
MMP17,4326,2,2
MMUT,4594,2,2
MN1,4330,2,2
MND1,84057,2,2
MNT,4335,2,2
MOCS2,4338,2,2
MON1B,22879,2,1
MOSMO,730094,2,2
MOV10,4343,2,1
MPPE1,65258,2,2
MPV17L,255027,2,1
MRC1,4360,2,2
MREG,55686,2,2
MRPL23,6150,2,2
MRPL4,51073,2,2
MRPS16,51021,2,2
MRPS27,23107,2,2
MSC,9242,2,2
MSH3,4437,2,2
MSI2,124540,2,2
MSMO1,6307,2,2
MSRA,4482,2,2
MSRB1,51734,2,1
MST1,4485,2,2
MT1HL1,645745,2,1
MT4,84560,2,2
MTCH1,23787,2,1
MTSS2,92154,2,1
MTUS2,23281,2,1
MVD,4597,2,2
MVP,9961,2,2
MYDGF,56005,2,1
MYH1,4619,2,2
MYH10,4628,2,2
MYH9,4627,2,2
MYLIP,29116,2,2
MYO1E,4643,2,2
MYO1G,64005,2,2
MYOG,4656,2,2
N4BP2,55728,2,2
N4BP2L2,10443,2,1
NAA20,51126,2,2
NABP2,79035,2,2
NACA,4666,2,1
NADK2,133686,2,1
NANOG,79923,2,1
NCAPH2,29781,2,1
NCF1,653361,2,2
NCOA4,8031,2,2
NCOA6,23054,2,2
NCOA7,135112,2,2
NCOR2,9612,2,1
NCSTN,23385,2,1
ND2,4536,2,2
ND6,4541,2,2
NDE1,54820,2,1
NDUFA8,4702,2,2
NDUFB11,54539,2,2
NDUFB2,4708,2,2
NDUFB7,4713,2,2
NDUFB8,4714,2,2
NDUFS1,4719,2,2
NDUFS3,4722,2,2
NDUFS7,374291,2,2
NEAT1,283131,2,1
NEDD4L,23327,2,2
NEDD9,4739,2,1
NELFA,7469,2,2
NET1,10276,2,2
NEU2,4759,2,2
NFATC3,4775,2,2
NFE2,4778,2,1
NFIB,4781,2,2
NFIC,4782,2,2
NFKBIAA,406463,2,1
NFKBIAB,323099,2,1
NGEF,25791,2,1
NHERF2,9351,2,2
NIPAL1,152519,2,2
NIPBL,25836,2,1
NKAPD1,55216,2,1
NKIRAS1,28512,2,1
NKX2.5,30696,2,2
NLRP10,338322,2,1
NLRP6,171389,2,2
NLRP9,338321,2,1
NMD3,51068,2,2
NME4,4833,2,2
NME8,51314,2,2
NOCT,25819,2,2
NOP14,8602,2,1
NOP9,161424,2,2
NOS2A,404036,2,1
NOVA1,4857,2,2
NOX1,27035,2,1
NPC2,10577,2,2
NPHS1,4868,2,1
NPIPB3,23117,2,1
NPM1,4869,2,2
NPRL3,8131,2,2
NPY,4852,2,2
NR0B1,190,2,1
NR1D1,9572,2,2
NR1D2,9975,2,2
NR1I3,9970,2,1
NR2C2AP,126382,2,1
NR2F6,2063,2,2
NR3C2,4306,2,1
NRF1,4899,2,2
NRTN,4902,2,1
NSD2,7468,2,1
NSRP1,84081,2,1
NT5M,56953,2,2
NTSR1,4923,2,2
NUCB2,4925,2,2
NUDC,10726,2,2
NUDT4,11163,2,1
NUP214,8021,2,2
NUP62CL,54830,2,1
NUS1,116150,2,2
NXF1,10482,2,1
NXN,64359,2,2
NXPE2,120406,2,2
OAS1B,23961,2,1
OAS2,4939,2,1
OCLN1,563016,2,1
ODC1,4953,2,2
OGFOD2,79676,2,1
OLAH,55301,2,1
OLFML2B,25903,2,2
OMP,4975,2,2
OPA1,4976,2,2
OPHN1,4983,2,2
OPRK1,4986,2,2
OPRM1,4988,2,1
OR10H3,26532,2,1
OR1N1B,258943,2,2
OR3A1,4994,2,2
OR4D1,26689,2,2
OR4D5,219875,2,1
OR52N1,79473,2,2
OR5B3,441608,2,2
OR6D14,258754,2,2
ORC5,5001,2,1
ORM1,5004,2,2
OS9,10956,2,2
OSBP,5007,2,1
OSGEP,55644,2,2
OSR2,116039,2,2
OTUD7B,56957,2,2
OXCT1,5019,2,2
OXGR1,27199,2,1
OXNAD1,92106,2,2
P4HA1,5033,2,1
PABPC1,26986,2,1
PACC1,55248,2,1
PACSIN1,29993,2,1
PAICS,10606,2,2
PAK3,5063,2,2
PAN2,9924,2,2
PANK1,53354,2,1
PARK7,11315,2,2
PARM1,25849,2,2
PATL1,219988,2,2
PAX2,5076,2,1
PAX3,5077,2,1
PAX6,5080,2,2
PC,5091,2,2
PCDH8,5100,2,2
PCDH9,5101,2,1
PCED1A,64773,2,2
PCID2,55795,2,2
PCMT1,5110,2,2
PCTP,58488,2,2
PCX,18563,2,1
PCYOX1L,78991,2,1
PCYT2,5833,2,2
PDCD6IP,10015,2,1
PDE3B,5140,2,2
PDGFRB,5159,2,2
PDGFRL,5157,2,2
PDHA1,5160,2,2
PDS5B,23047,2,2
PDX1,3651,2,2
PDZD8,118987,2,2
PECR,55825,2,2
PEG10,23089,2,2
PEG3,5178,2,2
PELI1,57162,2,2
PENK,5179,2,2
PER1,5187,2,2
PFDN1,5201,2,1
PFKFB1,5207,2,1
PGC,5225,2,1
PGGT1B,5229,2,2
PHACTR4,65979,2,2
PHAX,51808,2,2
PHB2,11331,2,1
PHC1,1911,2,2
PHKA2,5256,2,2
PHLDA1,22822,2,1
PHLDB1,23187,2,1
PHOSPHO1,162466,2,2
PHYHD1,254295,2,2
PI4K2A,55361,2,1
PI4K2B,55300,2,1
PIAS2,9063,2,1
PIGM,93183,2,1
PIGR,5284,2,2
PITPNA,5306,2,1
PITPNC1,26207,2,2
PITX2,5308,2,1
PJA2,9867,2,2
PKD1,5310,2,2
PKMYT1,9088,2,2
PKP3,11187,2,1
PKP4,8502,2,1
PLA2G2A,5320,2,2
PLA2G7,7941,2,2
PLAAT3,11145,2,2
PLAC1,10761,2,2
PLAT,5327,2,1
PLAU,5328,2,2
PLBD2,196463,2,1
PLCD4,84812,2,2
PLD2,5338,2,1
PLD6,201164,2,2
PLEKHA3,65977,2,1
PLEKHF1,79156,2,2
PLEKHH2,130271,2,2
PLEKHO1,51177,2,2
PLEKHO2,80301,2,2
PLET1,349633,2,1
PLIN2,123,2,1
PLK1,5347,2,1
PLOD2,5352,2,1
PLPP2,8612,2,1
PLSCR2,57047,2,2
PM20D1,148811,2,2
PMM1,5372,2,2
PMS2,5395,2,1
PNN,5411,2,2
PNRC1,10957,2,1
PODN,127435,2,2
POGLUT1,56983,2,2
POLA1,5422,2,1
POLR2A,5430,2,2
POLR2B,5431,2,1
POM121,9883,2,2
POMP,51371,2,2
POR,5447,2,2
PORCN,64840,2,2
POU1F1,5449,2,1
PPARGC1B,133522,2,2
PPBP,5473,2,2
PPDPF,79144,2,2
PPIL2,23759,2,1
PPM1E,22843,2,1
PPP1CA,5499,2,1
PPP1R13L,10848,2,2
PPP1R18,170954,2,2
PPP1R3B,79660,2,2
PPP1R3C,5507,2,2
PPP1R8,5511,2,2
PPP2R1A,5518,2,1
PPP3CB,5532,2,1
PPP3CC,5533,2,1
PPP6R3,55291,2,2
PRDM2,7799,2,2
PREP,5550,2,1
PRG4,10216,2,1
PRKAB2,5565,2,1
PRKACA,5566,2,2
PRKCA,5578,2,2
PRL3D1,18775,2,2
PRLR,5618,2,2
PRMT1,3276,2,1
PRODH2,58510,2,2
PROK1,84432,2,2
PROP1,5626,2,1
PROS1,5627,2,2
PROSER1,80209,2,2
PROSER3,148137,2,2
PROX1,5629,2,2
PRR11,55771,2,1
PRRC2C,23215,2,2
PRSS23,11098,2,1
PRXL2A,84293,2,2
PRXL2B,127281,2,2
PSAP,5660,2,1
PSG22,243862,2,1
PSMB2,5690,2,1
PSMC1,5700,2,1
PSMC2,5701,2,1
PSMC3,5702,2,1
PSMC5,5705,2,2
PSMD11,5717,2,2
PSMD13,5719,2,1
PSMD2,5708,2,2
PSMF1,9491,2,1
PSPH,5723,2,2
PTBP1,5725,2,2
PTCH2,8643,2,1
PTGFR,5737,2,2
PTK2,5747,2,2
PTK7,5754,2,1
PTMA,5757,2,2
PTMS,5763,2,2
PTPN4,5775,2,2
PTPRC,5788,2,2
PTPRG,5793,2,1
PTPRJ,5795,2,2
PTPRO,5800,2,1
PTX3,5806,2,1
PUF60,22827,2,1
PUM2,23369,2,2
PXD,2768671,2,1
PXN,5829,2,1
PXYLP1,92370,2,2
QDPR,5860,2,1
QKI,9444,2,2
QPCT,25797,2,2
R3HDM1,23518,2,2
R3HDM2,22864,2,2
RAB11FIP1,80223,2,2
RAB1A,5861,2,1
RAB2A,5862,2,1
RAB30,27314,2,2
RAB3B,5865,2,1
RAB3C,115827,2,2
RAB4A,5867,2,2
RAB5A,5868,2,1
RAB6B,51560,2,2
RABGAP1L,9910,2,2
RABL3,285282,2,2
RACGAP1,29127,2,1
RAD21,5885,2,2
RAD51C,5889,2,1
RAF,31221,2,1
RALGPS1,9649,2,1
RAMP1,10267,2,2
RANBP2,5903,2,2
RAP1B,5908,2,1
RAP2B,5912,2,1
RAP2C,57826,2,1
RAPGEF2,9693,2,2
RAPH1,65059,2,2
RARG,5916,2,2
RASA1,5921,2,2
RASA3,22821,2,2
RASAL1,8437,2,1
RASGEF1B,153020,2,2
RASL11B,65997,2,2
RASSF1,11186,2,2
RBBP9,10741,2,2
RBL2,5934,2,1
RBM25,58517,2,2
RBM3,5935,2,2
RBP2,5948,2,2
RBP4,5950,2,2
RCC2,55920,2,2
RCHY1,25898,2,2
REEP1,65055,2,1
REEP5,7905,2,1
RELN,5649,2,2
RELT,84957,2,2
RETREG1,54463,2,1
RETREG3,162427,2,2
REV1,51455,2,2
REXO4,57109,2,2
RFFL,117584,2,2
RHBDD3,25807,2,1
RHBDF1,64285,2,2
RIAN,75745,2,1
RMDN1,51115,2,2
RNASE9,390443,2,2
RNF126,55658,2,2
RNF135,84282,2,2
RNF167,26001,2,2
RNF187,149603,2,2
RNF216,54476,2,2
RNF220,55182,2,2
RNF39,80352,2,2
RNF4,6047,2,2
RNF40,9810,2,2
RNH1,6050,2,2
ROCK1,6093,2,2
ROR1,4919,2,1
RPA2,6118,2,2
RPL10A,4736,2,2
RPL11,6135,2,1
RPL22L1,200916,2,2
RPL31,6160,2,1
RPL39,6170,2,1
RPL7,6129,2,2
RPL7A,6130,2,1
RPL7L1,285855,2,2
RPLP2,6181,2,1
RPS23,6228,2,1
RPS24,6229,2,1
RPS27A,6233,2,2
RPS5,6193,2,1
RPS6,6194,2,2
RPS6KA2,6196,2,2
RPS9,6203,2,2
RRAD,6236,2,1
RREB1,6239,2,2
RRM2B,50484,2,2
RSAD2,91543,2,2
RSF1,51773,2,2
RTEL1,51750,2,1
RUBCN,9711,2,2
RXRG,6258,2,2
S100A6,6277,2,1
S100A8,6279,2,2
S100A9,6280,2,1
S1PR2,9294,2,2
SAC3D1,29901,2,2
SACS,26278,2,2
SAE1,10055,2,1
SAMD1,90378,2,1
SAMD9,54809,2,1
SAMTOR,154743,2,2
SAP130,79595,2,2
SAR1B,51128,2,2
SAT1,6303,2,2
SATB1,6304,2,1
SAV1,60485,2,2
SCAMP1,9522,2,1
SCAMP2,10066,2,1
SCAMP5,192683,2,2
SCARA5,286133,2,1
SCARB1,949,2,1
SCN3A,6328,2,2
SCN5A,6331,2,2
SCN7A,6332,2,1
SCNN1A,6337,2,2
SCRIB,23513,2,1
SCRN1,9805,2,2
SCT,6343,2,1
SDF2,6388,2,2
SDHD,6392,2,2
SDR16C5,195814,2,2
SEC61A1,29927,2,2
SEC61B,10952,2,2
SELENOF,9403,2,1
SELENOI,85465,2,1
SELENOW,6415,2,2
SEMA3A,10371,2,1
SENP1,29843,2,2
SEPSECS,51091,2,2
SERP1,27230,2,2
SERPINA1,5265,2,1
SERPINB1A,66222,2,1
SERPIND1,3053,2,2
SERPINE2,5270,2,2
SERPING1,710,2,1
SERPINH1,871,2,2
SESN2,83667,2,2
SESTD1,91404,2,2
SET,6418,2,1
SETD2,29072,2,2
SETD5,55209,2,2
SFT2D2,375035,2,1
SFT2D3,84826,2,1
SGK3,23678,2,2
SGMS1,259230,2,2
SGSH,6448,2,2
SH2B2,10603,2,2
SH3KBP1,30011,2,2
SH3TC2,79628,2,1
SHANK2,22941,2,1
SHBG,6462,2,1
SHC1,6464,2,2
SHFL,55337,2,1
SHLD1,149840,2,2
SHMT1,6470,2,2
SHPRH,257218,2,2
SIDT2,51092,2,1
SIK1,150094,2,2
SIRPA,140885,2,1
SKOR1,390598,2,2
SLAIN2,57606,2,2
SLC12A2,6558,2,2
SLC12A7,10723,2,1
SLC13A5,284111,2,2
SLC16A10,117247,2,2
SLC16A11,162515,2,1
SLC16A4,9122,2,1
SLC17A1,6568,2,2
SLC17A6,57084,2,2
SLC20A2,6575,2,2
SLC22A17,51310,2,1
SLC22A7,10864,2,2
SLC23A3,151295,2,2
SLC25A1,6576,2,2
SLC25A15,10166,2,2
SLC25A24,29957,2,1
SLC25A25,114789,2,1
SLC25A3,5250,2,2
SLC25A32,81034,2,1
SLC25A36,55186,2,2
SLC25A42,284439,2,1
SLC25A45,283130,2,2
SLC25A48,153328,2,1
SLC26A8,116369,2,2
SLC2A13,114134,2,2
SLC2A3,6515,2,2
SLC2A5,6518,2,1
SLC30A4,7782,2,1
SLC35A4,113829,2,2
SLC35A5,55032,2,2
SLC35B2,347734,2,2
SLC35D2,11046,2,2
SLC35F5,80255,2,1
SLC35F6,54978,2,1
SLC37A4,2542,2,2
SLC38A2,54407,2,2
SLC38A4,55089,2,2
SLC44A1,23446,2,1
SLC44A2,57153,2,1
SLC45A3,85414,2,2
SLC46A3,283537,2,1
SLC48A1,55652,2,2
SLC5A12,159963,2,1
SLC5A2,6524,2,1
SLC5A4B,64454,2,1
SLC66A1,54896,2,2
SLC7A1,6541,2,1
SLC7A7,9056,2,2
SLC9A7,84679,2,1
SLC9A8,23315,2,1
SLITRK6,84189,2,2
SMAD7,4092,2,1
SMAP2,64744,2,2
SMC3,9126,2,1
SMC4,10051,2,2
SMC6,79677,2,2
SMCR8,140775,2,1
SMG1,23049,2,2
SMPDL3A,10924,2,2
SNAI2,6591,2,1
SNAP23,8773,2,2
SNCG,6623,2,2
SNHG20,654434,2,1
SNRPA,6626,2,2
SNRPB2,6629,2,2
SNRPF,6636,2,1
SNX10,29887,2,2
SNX17,9784,2,2
SOCS6,9306,2,2
SOD-3,181748,2,1
SOD3,6649,2,2
SOX18,54345,2,2
SOX6,55553,2,2
SP110,3431,2,2
SP3,6670,2,2
SP9,100131390,2,2
SPACA6,147650,2,1
SPARCL1,8404,2,1
SPDYA,245711,2,2
SPHK1,8877,2,1
SPHK2,56848,2,1
SPON2,10417,2,2
SPRR1A,6698,2,2
SPRY4,81848,2,2
SPTAN1,6709,2,2
SPTBN2,6712,2,2
SRBD1,55133,2,2
SRD5A1,6715,2,2
SRD5A2,6716,2,2
SRF,6722,2,2
SRGN,5552,2,2
SRPK1,6732,2,2
SRRT,51593,2,1
SRSF1,6426,2,2
SRSF2,6427,2,2
SRSF3,6428,2,2
SRSF7,6432,2,1
SRXN1,140809,2,1
SSBP3,23648,2,1
SSBP4,170463,2,2
SSR2,6746,2,1
ST6GALNAC4,27090,2,1
STAT5B,6777,2,2
STBD1,8987,2,2
STEAP4,79689,2,2
STK35,140901,2,2
STRAP,11171,2,1
STX3,6809,2,2
STX4A,20909,2,1
STX6,10228,2,2
SUCLG1,8802,2,2
SUCLG2,8801,2,2
SUDS3,64426,2,1
SULT1B1,27284,2,2
SULT1C3,442038,2,1
SULT2B1,6820,2,1
SULT6B1,391365,2,1
SURF1,6834,2,2
SUSD1,64420,2,1
SUSD3,203328,2,1
SVIL,6840,2,1
SYNM,23336,2,2
SYP,6855,2,1
SYPL1,6856,2,2
SYPL2,284612,2,2
TAB3,257397,2,2
TAF12,6883,2,2
TAF4,6874,2,2
TAF4B,6875,2,1
TAF7L,54457,2,2
TAGLN,6876,2,2
TANC2,26115,2,2
TAOK1,57551,2,2
TAP1,6890,2,1
TAP2,6891,2,1
TAPBP,6892,2,1
TAX1BP1,8887,2,2
TBC1D15,64786,2,2
TBC1D16,125058,2,2
TBC1D24,57465,2,2
TBX20,57057,2,2
TCERG1,10915,2,2
TCF20,6942,2,1
TCF3,6929,2,1
TCF4,6925,2,2
TCF7,6932,2,1
TCF7L1,83439,2,2
TCN1,6947,2,1
TDRD6,221400,2,2
TEDC2,80178,2,1
TEKTIP1,100128569,2,1
TEN1,100134934,2,2
TENT4B,64282,2,1
TESMIN,9633,2,1
TFAP2B,7021,2,2
TFDP2,7029,2,1
TFEB,7942,2,2
TFG,10342,2,1
TG,7038,2,2
TGFBR2,7048,2,2
THAP12,5612,2,1
THAP3,90326,2,2
THBD,7056,2,1
THEM6,51337,2,2
THOC5,8563,2,2
THRAA,30670,2,1
THRB,7068,2,2
TIA1,7072,2,2
TIGD5,84948,2,2
TIMM23,100287932,2,2
TINF2,26277,2,2
TIPARP,25976,2,2
TIPIN,54962,2,2
TKT,7086,2,1
TLE2,7089,2,1
TLE3,7090,2,2
TLR1,7096,2,2
TLR10,81793,2,1
TLR7,51284,2,2
TM6SF2,53345,2,2
TM7SF2,7108,2,2
TM9SF2,9375,2,1
TMCO4,255104,2,2
TMED1,11018,2,1
TMED5,50999,2,1
TMEM175,84286,2,1
TMEM184C,55751,2,1
TMEM186,25880,2,2
TMEM205,374882,2,2
TMEM209,84928,2,2
TMEM259,91304,2,2
TMEM30A,55754,2,1
TMEM31,203562,2,1
TMEM37,140738,2,1
TMEM44,93109,2,1
TMEM63B,55362,2,2
TMEM87A,25963,2,1
TMEM9,252839,2,2
TMPRSS4,56649,2,1
TMSB4X,7114,2,1
TMTC3,160418,2,2
TMX3,54495,2,2
TMX4,56255,2,2
TNFAIP2,7127,2,1
TNFRSF12A,51330,2,2
TNFRSF1B,7133,2,2
TNFRSF21,27242,2,2
TNFSF12,8742,2,1
TNFSF15,9966,2,1
TNFSF9,8744,2,1
TNIK,23043,2,2
TNK2,10188,2,2
TNPO3,23534,2,2
TNRC6A,27327,2,2
TNRC6B,23112,2,2
TNXB,7148,2,2
TOB2,10766,2,2
TOP2A,7153,2,2
TOP3B,8940,2,1
TOR1AIP1,26092,2,1
TP53I11,9537,2,2
TPM1,7168,2,2
TPM3,7170,2,2
TPM4A,406437,2,2
TPP2,7174,2,1
TPRKB,51002,2,2
TPX2,22974,2,1
TRA2A,29896,2,1
TRAF2,7186,2,1
TRAF3IP3,80342,2,2
TRAK2,66008,2,2
TRANK1,9881,2,2
TRAP1,10131,2,2
TRIB3,57761,2,1
TRIM16,10626,2,1
TRIM17,51127,2,2
TRIM2,23321,2,2
TRIM25,7706,2,1
TRIM33,51592,2,1
TRIP6,7205,2,1
TRMT1L,81627,2,2
TRNP1,388610,2,2
TRO,7216,2,2
TRPC1,7220,2,1
TRPV1,7442,2,1
TSKU,25987,2,2
TSNAX,7257,2,2
TSPAN18,90139,2,2
TSPAN33,340348,2,2
TSPAN7,7102,2,2
TSPAN9,10867,2,1
TTC36,143941,2,2
TTC39B,158219,2,2
TTLL3,26140,2,1
TTLL5,23093,2,2
TTN,7273,2,2
TTYH3,80727,2,1
TUBA4A,7277,2,1
TUBB2A,7280,2,2
TUNAR,100507043,2,2
TUSC2,11334,2,2
TXNDC17,84817,2,2
TXNDC5,81567,2,2
UBA1,7317,2,2
UBB,7314,2,2
UBE2A,7319,2,2
UBE2D2A,56550,2,1
UBE2J1,51465,2,1
UBE2L3,7332,2,1
UBE2N,7334,2,1
UBE2Q2,92912,2,2
UBLCP1,134510,2,2
UBTF,7343,2,1
UBXN7,26043,2,2
UCP1,7350,2,2
UGT1A1,54658,2,1
UGT1A6,54578,2,2
UGT2B5,22238,2,1
UHRF1,29128,2,1
UIMC1,51720,2,2
UMPS,7372,2,2
UNC5A,90249,2,1
UPB1,51733,2,2
UPF1,5976,2,2
UPF3A,65110,2,2
UQCRC1,7384,2,2
UQCRQ,27089,2,2
USB1,79650,2,2
USF1,7391,2,1
USP1,7398,2,1
USP13,8975,2,2
USP16,10600,2,2
USP18,11274,2,1
USP24,23358,2,2
USP37,57695,2,1
USP39,10713,2,1
USP49,25862,2,2
USP6NL,9712,2,1
UTS2,10911,2,2
VAPB,9217,2,2
VBP1,7411,2,2
VGLL4,9686,2,2
VHL,7428,2,1
VIP,7432,2,1
VPS16,64601,2,1
VPS8,23355,2,2
VTN,7448,2,1
VWA3A,146177,2,2
VWA5A,4013,2,2
WAPL,23063,2,2
WASHC5,9897,2,2
WBP11,51729,2,2
WDR26,80232,2,2
WDR36,134430,2,2
WDR5,11091,2,1
WDR6,11180,2,2
WDR75,84128,2,1
WDR82,80335,2,2
WDR91,29062,2,1
WEE1,7465,2,2
WFS1,7466,2,2
WLS,79971,2,2
WTAP,9589,2,1
WWTR1,25937,2,2
XKR6,286046,2,2
XKR9,389668,2,2
XRCC1,7515,2,1
YES1,7525,2,1
YPEL2,388403,2,2
YWHAB,7529,2,1
ZBTB11,27107,2,2
ZBTB37,84614,2,2
ZBTB44,29068,2,2
ZBTB49,166793,2,2
ZBTB7B,51043,2,2
ZC2HC1C,79696,2,2
ZC3H7B,23264,2,2
ZDHHC5,25921,2,1
ZFP157,72154,2,2
ZFP280B,64453,2,2
ZFP36,7538,2,1
ZFP36L1,677,2,2
ZFP672,319475,2,1
ZFP94,22756,2,2
ZHX3,23051,2,1
ZNF165,7718,2,1
ZNF670,93474,2,1
ZNF808,388558,2,1
ZNF831,128611,2,1
ZSCAN22,342945,2,1
ZSCAN29,146050,2,2
ZSWIM3,140831,2,1
ZSWIM6,57688,2,2
ZSWIM8,23053,2,1
18W,37277,1,1
A1BG,1,1,1
A3GALT2,127550,1,1
AAA1,100329167,1,1
AADAC,13,1,1
AADAT,51166,1,1
AASDHPPT,60496,1,1
AASS,10157,1,1
AATF,26574,1,1
ABCA14,67928,1,1
ABCA1A,558924,1,1
ABCA4,24,1,1
ABCA7,10347,1,1
ABCB10,23456,1,1
ABCB1B,18669,1,1
ABCB5,340273,1,1
ABCB7,22,1,1
ABCC10,89845,1,1
ABCC11,85320,1,1
ABCC3,8714,1,1
ABCC6,368,1,1
ABCC9,10060,1,1
ABCD3A,406803,1,1
ABCE1,6059,1,1
ABCG5,64240,1,1
ABCG8,64241,1,1
ABHD13,84945,1,1
ABHD14A,25864,1,1
ABHD17B,51104,1,1
ABHD17C,58489,1,1
ABHD18,80167,1,1
ABHD5,51099,1,1
ABI1,10006,1,1
ABI3,51225,1,1
ABI3BP,25890,1,1
ABL-1,181261,1,1
ABLIM3,22885,1,1
ABTB2,25841,1,1
ACAA1A,113868,1,1
ACAD10,80724,1,1
ACAD12,338350,1,1
ACAD8,27034,1,1
ACADSB,36,1,1
ACAP1,9744,1,1
ACE,1636,1,1
ACER1,125981,1,1
ACKR3,57007,1,1
ACLYA,436922,1,1
ACNAT2,209186,1,1
ACOT3,171281,1,1
ACOT8,10005,1,1
ACOT9,23597,1,1
ACOX2,8309,1,1
ACOX3,8310,1,1
ACP1,52,1,1
ACPP,776390,1,1
ACRBP,84519,1,1
ACSBG1,23205,1,1
ACSF2,80221,1,1
ACSL5,51703,1,1
ACSS1,84532,1,1
ACSS2,55902,1,1
ACTA1,58,1,1
ACTL6A,86,1,1
ACTL7B,10880,1,1
ACTN1,87,1,1
ACTN3,89,1,1
ACTR10,55860,1,1
ACTR6,64431,1,1
ACVR1C,130399,1,1
ACVR2A,92,1,1
ACVRL1,94,1,1
ADAL,75894,1,1
ADAM11,4185,1,1
ADAM15,8751,1,1
ADAM1B,100420505,1,1
ADAM21,8747,1,1
ADAM29,11086,1,1
ADAM8,101,1,1
ADAMTS12,81792,1,1
ADAMTS18,170692,1,1
ADAMTS2,9509,1,1
ADAMTS9,56999,1,1
ADAMTSL4,54507,1,1
ADAMTSL5,339366,1,1
ADAP1,11033,1,1
ADAT1,23536,1,1
ADCY1,107,1,1
ADCY10,55811,1,1
ADCY3,109,1,1
ADCY5,111,1,1
ADCY7,113,1,1
ADGRA3,166647,1,1
ADGRE2,30817,1,1
ADGRE3,84658,1,1
ADGRE4,52614,1,1
ADGRF1,266977,1,1
ADGRG2,10149,1,1
ADGRG6,57211,1,1
ADGRG7,84873,1,1
ADGRL1,22859,1,1
ADGRL2,23266,1,1
ADGRV1,84059,1,1
ADH1,11522,1,1
ADH1B,125,1,1
ADH6A,69117,1,1
ADH6-PS1,639769,1,1
ADIPOR1,51094,1,1
ADISSP,54976,1,1
ADK,132,1,1
ADM5,199800,1,1
ADNP,23394,1,1
ADO,84890,1,1
ADORA2B,136,1,1
ADORA3,140,1,1
ADPGK,83440,1,1
ADPRS,54936,1,1
ADRA1A,148,1,1
ADRA1B,147,1,1
ADRA1D,146,1,1
ADRA2A,150,1,1
ADRB2,154,1,1
ADRB3,155,1,1
ADSS1,122622,1,1
ADSS2,159,1,1
AEBP2,121536,1,1
AEN,64782,1,1
AFF1,4299,1,1
AFF2,2334,1,1
AFG1L,246269,1,1
AFM,173,1,1
AGAP1,116987,1,1
AGAP4,119016,1,1
AGAP7P,653268,1,1
AGBL3,340351,1,1
AGE-1,174762,1,1
AGFG1,3267,1,1
AGFG2,3268,1,1
AGMAT,79814,1,1
AGO4,192670,1,1
AGPAT1,10554,1,1
AGPAT5,55326,1,1
AGPS,8540,1,1
AGR2,10551,1,1
AGRN,375790,1,1
AGRP,181,1,1
AGTPBP1,23287,1,1
AGXT2,64902,1,1
AGXTB,79378,1,1
AHCTF1,25909,1,1
AHCYL,11615,1,1
AHDC1,27245,1,1
AHR1A,246224,1,1
